sequence_id	direction_group	outcome	group
14675_20	positive	overall	Sex-combined
14684_17	positive	overall	Sex-combined
14685_17	positive	overall	Sex-combined
14687_6	negative	overall	Sex-combined
14688_6	NA	overall	Sex-combined
14689_3	negative	overall	Sex-combined
14705_1	NA	overall	Sex-combined
14708_59	negative	overall	Sex-combined
14711_27	negative	overall	Sex-combined
14713_46	negative	overall	Sex-combined
14748_31	positive	overall	Sex-combined
15295_81	negative	overall	Sex-combined
15298_199	NA	overall	Sex-combined
15299_102	NA	overall	Sex-combined
15300_66	NA	overall	Sex-combined
15303_63	NA	overall	Sex-combined
15304_1	negative	overall	Sex-combined
15305_7	negative	overall	Sex-combined
15306_20	negative	overall	Sex-combined
15308_108	negative	overall	Sex-combined
15310_61	negative	overall	Sex-combined
15312_14	NA	overall	Sex-combined
15316_262	negative	overall	Sex-combined
15318_75	negative	overall	Sex-combined
15319_226	NA	overall	Sex-combined
15321_8	NA	overall	Sex-combined
15329_167	NA	overall	Sex-combined
15331_47	positive	overall	Sex-combined
15333_11	positive	overall	Sex-combined
15346_31	negative	overall	Sex-combined
15361_37	negative	overall	Sex-combined
15363_32	negative	overall	Sex-combined
15364_101	negative	overall	Sex-combined
15365_41	negative	overall	Sex-combined
15367_38	negative	overall	Sex-combined
15368_3	positive	overall	Sex-combined
15372_43	NA	overall	Sex-combined
15374_15	negative	overall	Sex-combined
15375_49	positive	overall	Sex-combined
15376_134	negative	overall	Sex-combined
15381_45	NA	overall	Sex-combined
15383_200	positive	overall	Sex-combined
15384_15	negative	overall	Sex-combined
15386_7	negative	overall	Sex-combined
15387_44	positive	overall	Sex-combined
15389_1	NA	overall	Sex-combined
15390_3	negative	overall	Sex-combined
15391_114	negative	overall	Sex-combined
15395_15	positive	overall	Sex-combined
15402_2	NA	overall	Sex-combined
15405_23	NA	overall	Sex-combined
15416_54	negative	overall	Sex-combined
15418_25	negative	overall	Sex-combined
15419_15	negative	overall	Sex-combined
15422_12	NA	overall	Sex-combined
15430_165	negative	overall	Sex-combined
15437_11	negative	overall	Sex-combined
15440_57	negative	overall	Sex-combined
15441_6	negative	overall	Sex-combined
15444_45	negative	overall	Sex-combined
15446_25	negative	overall	Sex-combined
15448_47	NA	overall	Sex-combined
15453_3	positive	overall	Sex-combined
15455_40	negative	overall	Sex-combined
15457_14	NA	overall	Sex-combined
15460_9	NA	overall	Sex-combined
15466_30	positive	overall	Sex-combined
15467_10	positive	overall	Sex-combined
15470_11	negative	overall	Sex-combined
15471_29	positive	overall	Sex-combined
15472_16	positive	overall	Sex-combined
15475_4	positive	overall	Sex-combined
15476_6	negative	overall	Sex-combined
15480_2	negative	overall	Sex-combined
15481_45	positive	overall	Sex-combined
15482_12	NA	overall	Sex-combined
15491_20	positive	overall	Sex-combined
15497_9	negative	overall	Sex-combined
15499_11	negative	overall	Sex-combined
15503_15	positive	overall	Sex-combined
15504_39	negative	overall	Sex-combined
15506_34	negative	overall	Sex-combined
15511_37	negative	overall	Sex-combined
15515_2	positive	overall	Sex-combined
15516_12	negative	overall	Sex-combined
15521_4	negative	overall	Sex-combined
15522_2	negative	overall	Sex-combined
15523_9	negative	overall	Sex-combined
15526_33	positive	overall	Sex-combined
15530_33	negative	overall	Sex-combined
15533_97	positive	overall	Sex-combined
15535_3	positive	overall	Sex-combined
15544_25	positive	overall	Sex-combined
15545_13	negative	overall	Sex-combined
15553_22	negative	overall	Sex-combined
15556_49	negative	overall	Sex-combined
15558_63	positive	overall	Sex-combined
15565_102	negative	overall	Sex-combined
15566_10	positive	overall	Sex-combined
15567_2	NA	overall	Sex-combined
15569_15	positive	overall	Sex-combined
15570_99	negative	overall	Sex-combined
15574_37	NA	overall	Sex-combined
15576_158	positive	overall	Sex-combined
15582_25	positive	overall	Sex-combined
15584_9	negative	overall	Sex-combined
15585_304	negative	overall	Sex-combined
15591_28	NA	overall	Sex-combined
15596_7	NA	overall	Sex-combined
15603_20	NA	overall	Sex-combined
15604_18	negative	overall	Sex-combined
15607_56	positive	overall	Sex-combined
15610_72	positive	overall	Sex-combined
15613_16	negative	overall	Sex-combined
15615_8	positive	overall	Sex-combined
15626_223	negative	overall	Sex-combined
15627_83	NA	overall	Sex-combined
15634_139	negative	overall	Sex-combined
15635_4	positive	overall	Sex-combined
15636_49	negative	overall	Sex-combined
15637_38	NA	overall	Sex-combined
15640_54	NA	overall	Sex-combined
15666_21	NA	overall	Sex-combined
15667_39	positive	overall	Sex-combined
15668_19	negative	overall	Sex-combined
15670_15	negative	overall	Sex-combined
15675_3	negative	overall	Sex-combined
15678_71	negative	overall	Sex-combined
15686_49	negative	overall	Sex-combined
15688_30	negative	overall	Sex-combined
15698_6	positive	overall	Sex-combined
16015_19	negative	overall	Sex-combined
16021_30	negative	overall	Sex-combined
16035_8	negative	overall	Sex-combined
16043_30	positive	overall	Sex-combined
16055_3	positive	overall	Sex-combined
16057_6	positive	overall	Sex-combined
16060_99	positive	overall	Sex-combined
16070_7	negative	overall	Sex-combined
16081_38	negative	overall	Sex-combined
16288_17	negative	overall	Sex-combined
16293_1	negative	overall	Sex-combined
16296_43	negative	overall	Sex-combined
16297_14	NA	overall	Sex-combined
16298_84	NA	overall	Sex-combined
16300_4	positive	overall	Sex-combined
16302_11	positive	overall	Sex-combined
16305_10	negative	overall	Sex-combined
16308_14	NA	overall	Sex-combined
16309_30	negative	overall	Sex-combined
16315_105	negative	overall	Sex-combined
16317_20	negative	overall	Sex-combined
16322_10	positive	overall	Sex-combined
16324_38	negative	overall	Sex-combined
16536_3	NA	overall	Sex-combined
16551_14	negative	overall	Sex-combined
16561_9	negative	overall	Sex-combined
16583_8	negative	overall	Sex-combined
16585_16	negative	overall	Sex-combined
16588_10	negative	overall	Sex-combined
16591_71	negative	overall	Sex-combined
16594_44	negative	overall	Sex-combined
16597_11	NA	overall	Sex-combined
16605_2	NA	overall	Sex-combined
16606_85	negative	overall	Sex-combined
16607_78	positive	overall	Sex-combined
16613_3	negative	overall	Sex-combined
16616_137	negative	overall	Sex-combined
16746_12	negative	overall	Sex-combined
16753_46	positive	overall	Sex-combined
16760_2	positive	overall	Sex-combined
16765_52	negative	overall	Sex-combined
16770_3	negative	overall	Sex-combined
16781_2	negative	overall	Sex-combined
16785_45	negative	overall	Sex-combined
16792_4	positive	overall	Sex-combined
16805_5	positive	overall	Sex-combined
16809_1	NA	overall	Sex-combined
16818_200	negative	overall	Sex-combined
16828_8	negative	overall	Sex-combined
16836_1	NA	overall	Sex-combined
16853_5	positive	overall	Sex-combined
16857_2	NA	overall	Sex-combined
16859_100	negative	overall	Sex-combined
16867_76	negative	overall	Sex-combined
16872_248	negative	overall	Sex-combined
16882_27	negative	overall	Sex-combined
16883_57	NA	overall	Sex-combined
16890_37	negative	overall	Sex-combined
16892_23	negative	overall	Sex-combined
16899_59	NA	overall	Sex-combined
16913_8	positive	overall	Sex-combined
16914_104	negative	overall	Sex-combined
16915_153	positive	overall	Sex-combined
16918_198	positive	overall	Sex-combined
16919_1	NA	overall	Sex-combined
16922_53	positive	overall	Sex-combined
16926_44	positive	overall	Sex-combined
16932_5	NA	overall	Sex-combined
17138_8	positive	overall	Sex-combined
17148_7	negative	overall	Sex-combined
17151_84	NA	overall	Sex-combined
17153_46	negative	overall	Sex-combined
17156_72	positive	overall	Sex-combined
17161_1	NA	overall	Sex-combined
17163_117	NA	overall	Sex-combined
17164_15	positive	overall	Sex-combined
17165_1	negative	overall	Sex-combined
17170_15	negative	overall	Sex-combined
17195_43	NA	overall	Sex-combined
17204_17	NA	overall	Sex-combined
17205_21	positive	overall	Sex-combined
17210_2	positive	overall	Sex-combined
17327_3	positive	overall	Sex-combined
17332_3	negative	overall	Sex-combined
17341_89	negative	overall	Sex-combined
17342_13	negative	overall	Sex-combined
17345_12	NA	overall	Sex-combined
17346_61	positive	overall	Sex-combined
17348_5	negative	overall	Sex-combined
17356_34	NA	overall	Sex-combined
17366_6	negative	overall	Sex-combined
17384_110	positive	overall	Sex-combined
17387_27	NA	overall	Sex-combined
17393_13	negative	overall	Sex-combined
17396_23	negative	overall	Sex-combined
17397_8	negative	overall	Sex-combined
17400_71	negative	overall	Sex-combined
17403_14	positive	overall	Sex-combined
17404_5	positive	overall	Sex-combined
17408_2	positive	overall	Sex-combined
17436_193	positive	overall	Sex-combined
17441_4	negative	overall	Sex-combined
17449_23	negative	overall	Sex-combined
17451_13	NA	overall	Sex-combined
17453_34	negative	overall	Sex-combined
17455_42	positive	overall	Sex-combined
17462_19	NA	overall	Sex-combined
17467_1	negative	overall	Sex-combined
17468_1	negative	overall	Sex-combined
17474_106	NA	overall	Sex-combined
17475_18	negative	overall	Sex-combined
17490_4	positive	overall	Sex-combined
17509_6	NA	overall	Sex-combined
17511_10	negative	overall	Sex-combined
17513_11	negative	overall	Sex-combined
17514_48	NA	overall	Sex-combined
17516_7	negative	overall	Sex-combined
17671_58	negative	overall	Sex-combined
17673_34	negative	overall	Sex-combined
17675_17	positive	overall	Sex-combined
17677_47	positive	overall	Sex-combined
17680_12	positive	overall	Sex-combined
17682_1	negative	overall	Sex-combined
17683_2	NA	overall	Sex-combined
17692_2	negative	overall	Sex-combined
17694_32	negative	overall	Sex-combined
17696_1	negative	overall	Sex-combined
17697_2	positive	overall	Sex-combined
17698_15	negative	overall	Sex-combined
17702_53	negative	overall	Sex-combined
17703_40	negative	overall	Sex-combined
17706_4	NA	overall	Sex-combined
17710_40	negative	overall	Sex-combined
17722_5	negative	overall	Sex-combined
17724_3	NA	overall	Sex-combined
17726_3	positive	overall	Sex-combined
17736_105	negative	overall	Sex-combined
17737_7	negative	overall	Sex-combined
17738_7	negative	overall	Sex-combined
17742_2	negative	overall	Sex-combined
17743_14	negative	overall	Sex-combined
17746_77	positive	overall	Sex-combined
17747_45	negative	overall	Sex-combined
17748_21	positive	overall	Sex-combined
17750_8	negative	overall	Sex-combined
17751_68	negative	overall	Sex-combined
17752_24	negative	overall	Sex-combined
17755_5	positive	overall	Sex-combined
17758_79	positive	overall	Sex-combined
17760_128	NA	overall	Sex-combined
17761_2	NA	overall	Sex-combined
17764_108	negative	overall	Sex-combined
17765_3	positive	overall	Sex-combined
17766_5	positive	overall	Sex-combined
17769_28	NA	overall	Sex-combined
17773_26	positive	overall	Sex-combined
17774_38	NA	overall	Sex-combined
17776_15	NA	overall	Sex-combined
17777_31	negative	overall	Sex-combined
17778_19	NA	overall	Sex-combined
17781_191	positive	overall	Sex-combined
17785_11	positive	overall	Sex-combined
17789_1	NA	overall	Sex-combined
17797_1	NA	overall	Sex-combined
17799_9	positive	overall	Sex-combined
17802_4	NA	overall	Sex-combined
17804_102	negative	overall	Sex-combined
17805_35	NA	overall	Sex-combined
17806_6	positive	overall	Sex-combined
17808_37	negative	overall	Sex-combined
17811_78	negative	overall	Sex-combined
17813_21	positive	overall	Sex-combined
17814_8	NA	overall	Sex-combined
17816_58	NA	overall	Sex-combined
17817_22	negative	overall	Sex-combined
17818_22	NA	overall	Sex-combined
17819_30	NA	overall	Sex-combined
17820_170	positive	overall	Sex-combined
17826_341	negative	overall	Sex-combined
17827_53	NA	overall	Sex-combined
17829_2	NA	overall	Sex-combined
17832_12	negative	overall	Sex-combined
17835_28	NA	overall	Sex-combined
17836_17	positive	overall	Sex-combined
17843_30	NA	overall	Sex-combined
17850_42	NA	overall	Sex-combined
17854_33	NA	overall	Sex-combined
17855_28	negative	overall	Sex-combined
18160_2	negative	overall	Sex-combined
18162_167	NA	overall	Sex-combined
18166_4	negative	overall	Sex-combined
18170_46	NA	overall	Sex-combined
18173_11	positive	overall	Sex-combined
18174_79	NA	overall	Sex-combined
18175_65	positive	overall	Sex-combined
18177_49	NA	overall	Sex-combined
18178_13	NA	overall	Sex-combined
18179_56	NA	overall	Sex-combined
18180_58	NA	overall	Sex-combined
18189_12	NA	overall	Sex-combined
18190_15	negative	overall	Sex-combined
18198_51	negative	overall	Sex-combined
18204_1	positive	overall	Sex-combined
18205_123	negative	overall	Sex-combined
18210_12	negative	overall	Sex-combined
18213_30	negative	overall	Sex-combined
18215_5	negative	overall	Sex-combined
18220_141	negative	overall	Sex-combined
18225_13	negative	overall	Sex-combined
18228_30	NA	overall	Sex-combined
18235_16	positive	overall	Sex-combined
18236_3	positive	overall	Sex-combined
18237_29	NA	overall	Sex-combined
18241_18	positive	overall	Sex-combined
18242_8	positive	overall	Sex-combined
18257_64	NA	overall	Sex-combined
18259_15	negative	overall	Sex-combined
18264_12	NA	overall	Sex-combined
18267_74	NA	overall	Sex-combined
18270_10	negative	overall	Sex-combined
18274_2	NA	overall	Sex-combined
18277_28	positive	overall	Sex-combined
18282_1	negative	overall	Sex-combined
18289_16	positive	overall	Sex-combined
18290_6	negative	overall	Sex-combined
18294_26	NA	overall	Sex-combined
18297_8	negative	overall	Sex-combined
18301_10	positive	overall	Sex-combined
18304_19	negative	overall	Sex-combined
18306_1	negative	overall	Sex-combined
18307_71	positive	overall	Sex-combined
18308_30	negative	overall	Sex-combined
18310_26	negative	overall	Sex-combined
18311_44	positive	overall	Sex-combined
18312_68	negative	overall	Sex-combined
18313_4	positive	overall	Sex-combined
18315_38	positive	overall	Sex-combined
18317_111	NA	overall	Sex-combined
18319_7	NA	overall	Sex-combined
18321_38	negative	overall	Sex-combined
18326_50	negative	overall	Sex-combined
18327_6	negative	overall	Sex-combined
18330_7	negative	overall	Sex-combined
18338_26	negative	overall	Sex-combined
18340_2	negative	overall	Sex-combined
18343_10	negative	overall	Sex-combined
18375_28	negative	overall	Sex-combined
18376_19	negative	overall	Sex-combined
18380_78	negative	overall	Sex-combined
18381_16	negative	overall	Sex-combined
18382_109	NA	overall	Sex-combined
18383_9	NA	overall	Sex-combined
18386_36	positive	overall	Sex-combined
18387_7	NA	overall	Sex-combined
18389_11	NA	overall	Sex-combined
18395_5	negative	overall	Sex-combined
18396_10	negative	overall	Sex-combined
18397_5	negative	overall	Sex-combined
18398_1	NA	overall	Sex-combined
18401_18	positive	overall	Sex-combined
18403_25	NA	overall	Sex-combined
18404_22	negative	overall	Sex-combined
18405_117	NA	overall	Sex-combined
18408_26	negative	overall	Sex-combined
18409_61	negative	overall	Sex-combined
18410_26	negative	overall	Sex-combined
18411_83	NA	overall	Sex-combined
18413_24	NA	overall	Sex-combined
18414_26	NA	overall	Sex-combined
18417_3	negative	overall	Sex-combined
18419_20	positive	overall	Sex-combined
18429_10	NA	overall	Sex-combined
18432_32	positive	overall	Sex-combined
18434_141	positive	overall	Sex-combined
18435_40	NA	overall	Sex-combined
18449_33	negative	overall	Sex-combined
18458_4	negative	overall	Sex-combined
18813_15	NA	overall	Sex-combined
18823_52	negative	overall	Sex-combined
18830_1	negative	overall	Sex-combined
18831_6	positive	overall	Sex-combined
18832_65	positive	overall	Sex-combined
18837_9	negative	overall	Sex-combined
18839_24	negative	overall	Sex-combined
18840_205	negative	overall	Sex-combined
18841_1	positive	overall	Sex-combined
18842_24	positive	overall	Sex-combined
18859_7	negative	overall	Sex-combined
18866_8	negative	overall	Sex-combined
18870_1	negative	overall	Sex-combined
18871_24	negative	overall	Sex-combined
18875_125	negative	overall	Sex-combined
18876_77	NA	overall	Sex-combined
18878_15	positive	overall	Sex-combined
18880_81	positive	overall	Sex-combined
18881_7	positive	overall	Sex-combined
18882_7	positive	overall	Sex-combined
18884_22	negative	overall	Sex-combined
18888_37	negative	overall	Sex-combined
18890_227	negative	overall	Sex-combined
18891_98	positive	overall	Sex-combined
18895_54	positive	overall	Sex-combined
18896_23	positive	overall	Sex-combined
18897_31	positive	overall	Sex-combined
18899_82	positive	overall	Sex-combined
18900_37	NA	overall	Sex-combined
18901_26	negative	overall	Sex-combined
18904_23	NA	overall	Sex-combined
18905_5	negative	overall	Sex-combined
18907_97	positive	overall	Sex-combined
18909_11	NA	overall	Sex-combined
18913_3	NA	overall	Sex-combined
18914_188	NA	overall	Sex-combined
18921_30	positive	overall	Sex-combined
18927_14	negative	overall	Sex-combined
18930_28	positive	overall	Sex-combined
18931_40	positive	overall	Sex-combined
18935_14	negative	overall	Sex-combined
18938_3	negative	overall	Sex-combined
18942_11	positive	overall	Sex-combined
18943_4	negative	overall	Sex-combined
18945_11	NA	overall	Sex-combined
19109_32	negative	overall	Sex-combined
19116_1	negative	overall	Sex-combined
19121_3	positive	overall	Sex-combined
19123_6	NA	overall	Sex-combined
19125_26	NA	overall	Sex-combined
19129_15	negative	overall	Sex-combined
19130_81	negative	overall	Sex-combined
19131_184	positive	overall	Sex-combined
19135_5	positive	overall	Sex-combined
19136_22	negative	overall	Sex-combined
19141_22	negative	overall	Sex-combined
19148_58	NA	overall	Sex-combined
19152_4	NA	overall	Sex-combined
19153_53	negative	overall	Sex-combined
19158_1	negative	overall	Sex-combined
19161_1	positive	overall	Sex-combined
19163_26	NA	overall	Sex-combined
19166_15	positive	overall	Sex-combined
19175_18	negative	overall	Sex-combined
19176_27	NA	overall	Sex-combined
19177_7	NA	overall	Sex-combined
19187_21	positive	overall	Sex-combined
19188_21	negative	overall	Sex-combined
19190_4	NA	overall	Sex-combined
19194_9	NA	overall	Sex-combined
19195_85	positive	overall	Sex-combined
19196_73	negative	overall	Sex-combined
19206_20	positive	overall	Sex-combined
19215_7	NA	overall	Sex-combined
19222_124	NA	overall	Sex-combined
19224_5	positive	overall	Sex-combined
19225_11	NA	overall	Sex-combined
19227_18	negative	overall	Sex-combined
19228_11	NA	overall	Sex-combined
19229_92	negative	overall	Sex-combined
19238_12	negative	overall	Sex-combined
19239_5	negative	overall	Sex-combined
19242_21	NA	overall	Sex-combined
19249_18	positive	overall	Sex-combined
19251_56	positive	overall	Sex-combined
19252_67	NA	overall	Sex-combined
19260_4	NA	overall	Sex-combined
19261_12	positive	overall	Sex-combined
19272_9	positive	overall	Sex-combined
19273_3	positive	overall	Sex-combined
19274_80	positive	overall	Sex-combined
19276_124	NA	overall	Sex-combined
19277_4	positive	overall	Sex-combined
19278_19	NA	overall	Sex-combined
19279_42	negative	overall	Sex-combined
19280_29	NA	overall	Sex-combined
19282_3	negative	overall	Sex-combined
19286_30	NA	overall	Sex-combined
19289_29	negative	overall	Sex-combined
19297_4	negative	overall	Sex-combined
19311_15	NA	overall	Sex-combined
19323_1	positive	overall	Sex-combined
19327_31	negative	overall	Sex-combined
19338_3	negative	overall	Sex-combined
19341_36	negative	overall	Sex-combined
19347_37	NA	overall	Sex-combined
19353_25	negative	overall	Sex-combined
19357_11	NA	overall	Sex-combined
19360_22	negative	overall	Sex-combined
19366_8	negative	overall	Sex-combined
19372_7	positive	overall	Sex-combined
19376_74	NA	overall	Sex-combined
19379_154	positive	overall	Sex-combined
19383_131	positive	overall	Sex-combined
19388_2	positive	overall	Sex-combined
19392_6	negative	overall	Sex-combined
19448_104	NA	overall	Sex-combined
19467_3	NA	overall	Sex-combined
19496_1	negative	overall	Sex-combined
19503_2	NA	overall	Sex-combined
19504_22	positive	overall	Sex-combined
19523_215	NA	overall	Sex-combined
19545_145	negative	overall	Sex-combined
19555_1	NA	overall	Sex-combined
19557_3	negative	overall	Sex-combined
19558_10	negative	overall	Sex-combined
19560_23	NA	overall	Sex-combined
19561_216	negative	overall	Sex-combined
19563_3	positive	overall	Sex-combined
19568_17	negative	overall	Sex-combined
19572_10	negative	overall	Sex-combined
19575_4	NA	overall	Sex-combined
19578_19	negative	overall	Sex-combined
19587_12	negative	overall	Sex-combined
19590_46	negative	overall	Sex-combined
19596_18	negative	overall	Sex-combined
19612_3	negative	overall	Sex-combined
19617_5	negative	overall	Sex-combined
19635_69	negative	overall	Sex-combined
19636_23	negative	overall	Sex-combined
2190_55	positive	overall	Sex-combined
2192_63	NA	overall	Sex-combined
2201_17	positive	overall	Sex-combined
2212_69	negative	overall	Sex-combined
2278_61	negative	overall	Sex-combined
2418_55	positive	overall	Sex-combined
2421_7	negative	overall	Sex-combined
2431_17	negative	overall	Sex-combined
2436_49	positive	overall	Sex-combined
2443_10	negative	overall	Sex-combined
2447_7	NA	overall	Sex-combined
2475_1	negative	overall	Sex-combined
2500_2	NA	overall	Sex-combined
2505_49	NA	overall	Sex-combined
2514_65	NA	overall	Sex-combined
2516_57	positive	overall	Sex-combined
2558_51	negative	overall	Sex-combined
2571_12	negative	overall	Sex-combined
2597_8	positive	overall	Sex-combined
2605_49	negative	overall	Sex-combined
2611_72	negative	overall	Sex-combined
2614_28	NA	overall	Sex-combined
2620_4	negative	overall	Sex-combined
2631_50	negative	overall	Sex-combined
2634_2	NA	overall	Sex-combined
2636_10	negative	overall	Sex-combined
2637_77	negative	overall	Sex-combined
2644_11	NA	overall	Sex-combined
2645_54	NA	overall	Sex-combined
2647_66	NA	overall	Sex-combined
2649_77	negative	overall	Sex-combined
2652_15	positive	overall	Sex-combined
2654_19	negative	overall	Sex-combined
2665_26	negative	overall	Sex-combined
2683_1	NA	overall	Sex-combined
2687_2	positive	overall	Sex-combined
2692_74	negative	overall	Sex-combined
2697_7	negative	overall	Sex-combined
2704_74	negative	overall	Sex-combined
2705_5	negative	overall	Sex-combined
2706_69	positive	overall	Sex-combined
2708_54	negative	overall	Sex-combined
2719_3	negative	overall	Sex-combined
2731_29	positive	overall	Sex-combined
2732_58	NA	overall	Sex-combined
2734_49	negative	overall	Sex-combined
2741_22	negative	overall	Sex-combined
2743_5	positive	overall	Sex-combined
2747_3	NA	overall	Sex-combined
2754_50	negative	overall	Sex-combined
2760_2	negative	overall	Sex-combined
2774_10	negative	overall	Sex-combined
2781_63	NA	overall	Sex-combined
2788_55	positive	overall	Sex-combined
2789_26	negative	overall	Sex-combined
2797_56	positive	overall	Sex-combined
2806_49	negative	overall	Sex-combined
2816_50	negative	overall	Sex-combined
2819_23	negative	overall	Sex-combined
2823_7	positive	overall	Sex-combined
2826_53	negative	overall	Sex-combined
2831_29	positive	overall	Sex-combined
2833_20	NA	overall	Sex-combined
2834_54	negative	overall	Sex-combined
2837_3	negative	overall	Sex-combined
2843_13	positive	overall	Sex-combined
2849_49	negative	overall	Sex-combined
2853_68	negative	overall	Sex-combined
2855_49	positive	overall	Sex-combined
2859_69	negative	overall	Sex-combined
2876_74	NA	overall	Sex-combined
2878_66	NA	overall	Sex-combined
2879_9	positive	overall	Sex-combined
2888_49	negative	overall	Sex-combined
2889_37	negative	overall	Sex-combined
2890_59	negative	overall	Sex-combined
2900_53	positive	overall	Sex-combined
2906_55	NA	overall	Sex-combined
2911_27	negative	overall	Sex-combined
2939_10	positive	overall	Sex-combined
2942_50	NA	overall	Sex-combined
2943_5	positive	overall	Sex-combined
2944_66	positive	overall	Sex-combined
2949_6	negative	overall	Sex-combined
2952_75	negative	overall	Sex-combined
2960_66	negative	overall	Sex-combined
2961_1	negative	overall	Sex-combined
2966_65	positive	overall	Sex-combined
2968_61	NA	overall	Sex-combined
2973_15	negative	overall	Sex-combined
2974_61	positive	overall	Sex-combined
2982_82	NA	overall	Sex-combined
2985_35	negative	overall	Sex-combined
2992_59	positive	overall	Sex-combined
2993_1	negative	overall	Sex-combined
2994_71	negative	overall	Sex-combined
2997_8	negative	overall	Sex-combined
2998_53	positive	overall	Sex-combined
3004_67	positive	overall	Sex-combined
3005_5	NA	overall	Sex-combined
3007_7	negative	overall	Sex-combined
3009_3	negative	overall	Sex-combined
3010_53	NA	overall	Sex-combined
3025_50	negative	overall	Sex-combined
3026_5	negative	overall	Sex-combined
3035_80	negative	overall	Sex-combined
3037_62	negative	overall	Sex-combined
3040_59	negative	overall	Sex-combined
3044_3	negative	overall	Sex-combined
3045_72	negative	overall	Sex-combined
3049_61	positive	overall	Sex-combined
3052_8	negative	overall	Sex-combined
3054_3	negative	overall	Sex-combined
3060_43	negative	overall	Sex-combined
3065_65	NA	overall	Sex-combined
3066_12	positive	overall	Sex-combined
3070_1	negative	overall	Sex-combined
3073_51	negative	overall	Sex-combined
3074_6	negative	overall	Sex-combined
3077_66	negative	overall	Sex-combined
3078_1	NA	overall	Sex-combined
3079_62	negative	overall	Sex-combined
3081_70	NA	overall	Sex-combined
3091_70	negative	overall	Sex-combined
3122_6	negative	overall	Sex-combined
3151_6	NA	overall	Sex-combined
3168_8	positive	overall	Sex-combined
3169_70	negative	overall	Sex-combined
3170_6	positive	overall	Sex-combined
3173_49	positive	overall	Sex-combined
3174_2	NA	overall	Sex-combined
3178_5	negative	overall	Sex-combined
3181_50	negative	overall	Sex-combined
3189_61	negative	overall	Sex-combined
3194_36	negative	overall	Sex-combined
3195_50	positive	overall	Sex-combined
3196_6	positive	overall	Sex-combined
3197_70	NA	overall	Sex-combined
3198_4	negative	overall	Sex-combined
3202_28	NA	overall	Sex-combined
3206_4	negative	overall	Sex-combined
3209_69	NA	overall	Sex-combined
3212_30	negative	overall	Sex-combined
3220_40	negative	overall	Sex-combined
3221_54	negative	overall	Sex-combined
3222_11	NA	overall	Sex-combined
3234_23	negative	overall	Sex-combined
3235_50	negative	overall	Sex-combined
3283_21	negative	overall	Sex-combined
3284_75	positive	overall	Sex-combined
3290_50	negative	overall	Sex-combined
3291_30	positive	overall	Sex-combined
3292_75	negative	overall	Sex-combined
3296_92	positive	overall	Sex-combined
3298_52	positive	overall	Sex-combined
3305_6	negative	overall	Sex-combined
3312_64	negative	overall	Sex-combined
3313_21	negative	overall	Sex-combined
3314_74	positive	overall	Sex-combined
3316_58	negative	overall	Sex-combined
3320_49	negative	overall	Sex-combined
3322_52	negative	overall	Sex-combined
3323_37	positive	overall	Sex-combined
3324_51	negative	overall	Sex-combined
3325_2	positive	overall	Sex-combined
3326_58	positive	overall	Sex-combined
3327_27	negative	overall	Sex-combined
3329_14	positive	overall	Sex-combined
3332_57	positive	overall	Sex-combined
3336_50	positive	overall	Sex-combined
3342_76	negative	overall	Sex-combined
3346_72	negative	overall	Sex-combined
3347_9	positive	overall	Sex-combined
3350_53	NA	overall	Sex-combined
3351_1	NA	overall	Sex-combined
3352_80	positive	overall	Sex-combined
3361_26	negative	overall	Sex-combined
3362_61	negative	overall	Sex-combined
3363_31	NA	overall	Sex-combined
3364_76	negative	overall	Sex-combined
3365_7	negative	overall	Sex-combined
3366_51	positive	overall	Sex-combined
3367_8	positive	overall	Sex-combined
3374_49	NA	overall	Sex-combined
3376_49	negative	overall	Sex-combined
3378_49	negative	overall	Sex-combined
3381_24	positive	overall	Sex-combined
3388_58	negative	overall	Sex-combined
3394_81	NA	overall	Sex-combined
3399_31	negative	overall	Sex-combined
3401_8	NA	overall	Sex-combined
3405_6	positive	overall	Sex-combined
3413_50	negative	overall	Sex-combined
3419_49	positive	overall	Sex-combined
3420_21	negative	overall	Sex-combined
3423_59	negative	overall	Sex-combined
3427_63	negative	overall	Sex-combined
3431_54	positive	overall	Sex-combined
3434_34	positive	overall	Sex-combined
3435_53	positive	overall	Sex-combined
3437_80	negative	overall	Sex-combined
3438_10	positive	overall	Sex-combined
3445_53	negative	overall	Sex-combined
3447_64	positive	overall	Sex-combined
3448_13	negative	overall	Sex-combined
3449_58	negative	overall	Sex-combined
3453_87	positive	overall	Sex-combined
3457_57	negative	overall	Sex-combined
3459_49	negative	overall	Sex-combined
3461_58	negative	overall	Sex-combined
3472_40	negative	overall	Sex-combined
3474_19	negative	overall	Sex-combined
3477_63	negative	overall	Sex-combined
3480_7	NA	overall	Sex-combined
3486_58	NA	overall	Sex-combined
3488_64	positive	overall	Sex-combined
3489_9	negative	overall	Sex-combined
3494_71	negative	overall	Sex-combined
3497_13	negative	overall	Sex-combined
3508_78	positive	overall	Sex-combined
3520_58	negative	overall	Sex-combined
3534_14	NA	overall	Sex-combined
3535_84	negative	overall	Sex-combined
3554_24	negative	overall	Sex-combined
3581_53	positive	overall	Sex-combined
3585_54	negative	overall	Sex-combined
3587_53	NA	overall	Sex-combined
3592_4	positive	overall	Sex-combined
