sequence_id	direction_group	outcome	group
10910_6	negative	distal	Female
10933_107	negative	distal	Female
10938_13	positive	distal	Female
10945_11	negative	distal	Female
10953_14	negative	distal	Female
10955_4	negative	distal	Female
10956_82	NA	distal	Female
10959_125	negative	distal	Female
10975_59	negative	distal	Female
10981_56	NA	distal	Female
10990_21	negative	distal	Female
11067_13	NA	distal	Female
11071_1	NA	distal	Female
11094_104	negative	distal	Female
11098_1	negative	distal	Female
11102_22	negative	distal	Female
11104_13	positive	distal	Female
11107_25	NA	distal	Female
11109_56	positive	distal	Female
11110_4	negative	distal	Female
11112_18	NA	distal	Female
11117_2	negative	distal	Female
11118_107	negative	distal	Female
11120_49	negative	distal	Female
11122_97	NA	distal	Female
11126_102	NA	distal	Female
11129_66	negative	distal	Female
11135_5	NA	distal	Female
11137_43	negative	distal	Female
11142_11	positive	distal	Female
11143_32	negative	distal	Female
11144_10	NA	distal	Female
11146_4	NA	distal	Female
11147_17	NA	distal	Female
11149_3	NA	distal	Female
11152_46	positive	distal	Female
11154_3	NA	distal	Female
11155_16	NA	distal	Female
11158_40	negative	distal	Female
11163_7	NA	distal	Female
11164_7	negative	distal	Female
11167_6	negative	distal	Female
11168_3	NA	distal	Female
11173_29	negative	distal	Female
11174_8	NA	distal	Female
11178_21	positive	distal	Female
11179_7	NA	distal	Female
11180_17	negative	distal	Female
11185_145	negative	distal	Female
11187_11	positive	distal	Female
11192_168	positive	distal	Female
11198_37	negative	distal	Female
11201_19	NA	distal	Female
11205_10	NA	distal	Female
11207_3	negative	distal	Female
11208_15	negative	distal	Female
11211_7	negative	distal	Female
11212_7	positive	distal	Female
11214_40	negative	distal	Female
11219_95	positive	distal	Female
11223_1	negative	distal	Female
11226_16	positive	distal	Female
11237_49	positive	distal	Female
11241_8	negative	distal	Female
11242_33	NA	distal	Female
11243_90	negative	distal	Female
11248_43	positive	distal	Female
11252_30	negative	distal	Female
11257_1	positive	distal	Female
11258_41	negative	distal	Female
11262_39	positive	distal	Female
11265_8	NA	distal	Female
11270_17	NA	distal	Female
11275_94	negative	distal	Female
11277_23	positive	distal	Female
11278_4	positive	distal	Female
11280_6	NA	distal	Female
11281_6	negative	distal	Female
11283_13	negative	distal	Female
11284_24	NA	distal	Female
11286_78	positive	distal	Female
11287_14	positive	distal	Female
11289_31	NA	distal	Female
11292_13	negative	distal	Female
11300_32	positive	distal	Female
11302_237	negative	distal	Female
11307_33	positive	distal	Female
11308_8	positive	distal	Female
11312_40	negative	distal	Female
11315_148	negative	distal	Female
11319_106	NA	distal	Female
11320_29	positive	distal	Female
11327_56	negative	distal	Female
11336_9	NA	distal	Female
11347_9	negative	distal	Female
11348_132	negative	distal	Female
11350_30	NA	distal	Female
11351_233	positive	distal	Female
11352_42	NA	distal	Female
11354_21	NA	distal	Female
11358_15	positive	distal	Female
11360_39	negative	distal	Female
11361_73	NA	distal	Female
11370_20	negative	distal	Female
11372_2	negative	distal	Female
11378_37	NA	distal	Female
11380_84	negative	distal	Female
11383_41	negative	distal	Female
11387_3	negative	distal	Female
11388_75	negative	distal	Female
11390_24	negative	distal	Female
11396_39	negative	distal	Female
11401_181	negative	distal	Female
11402_17	NA	distal	Female
11405_150	negative	distal	Female
11406_82	positive	distal	Female
11407_57	NA	distal	Female
11416_23	negative	distal	Female
11421_10	positive	distal	Female
11422_2	NA	distal	Female
11424_4	positive	distal	Female
11425_31	negative	distal	Female
11429_80	negative	distal	Female
11430_49	negative	distal	Female
11432_11	negative	distal	Female
11439_88	negative	distal	Female
11440_58	positive	distal	Female
11441_11	positive	distal	Female
11444_49	NA	distal	Female
11448_34	positive	distal	Female
11454_87	negative	distal	Female
11456_2	negative	distal	Female
11459_81	negative	distal	Female
11464_9	negative	distal	Female
11465_4	negative	distal	Female
11468_15	positive	distal	Female
11476_43	NA	distal	Female
11486_26	NA	distal	Female
11490_42	NA	distal	Female
11510_31	negative	distal	Female
11513_92	negative	distal	Female
11531_24	negative	distal	Female
11537_12	negative	distal	Female
11539_4	negative	distal	Female
11543_84	negative	distal	Female
11546_7	NA	distal	Female
11547_84	negative	distal	Female
11556_19	positive	distal	Female
11557_3	positive	distal	Female
11563_51	negative	distal	Female
11565_58	NA	distal	Female
11567_23	NA	distal	Female
11570_94	negative	distal	Female
11572_4	NA	distal	Female
11573_3	NA	distal	Female
11587_5	negative	distal	Female
11591_43	NA	distal	Female
11593_21	NA	distal	Female
11601_26	positive	distal	Female
11608_5	positive	distal	Female
11617_1	NA	distal	Female
11633_89	negative	distal	Female
11636_33	NA	distal	Female
11638_42	negative	distal	Female
11647_6	negative	distal	Female
11649_3	negative	distal	Female
11654_77	NA	distal	Female
11656_110	negative	distal	Female
11657_86	NA	distal	Female
11659_31	positive	distal	Female
11664_32	NA	distal	Female
11666_72	negative	distal	Female
11667_29	NA	distal	Female
11671_19	NA	distal	Female
11672_17	negative	distal	Female
11678_105	negative	distal	Female
11682_7	negative	distal	Female
11683_19	NA	distal	Female
11692_21	negative	distal	Female
11696_7	negative	distal	Female
11708_2	positive	distal	Female
11709_29	negative	distal	Female
11716_28	NA	distal	Female
11837_7	NA	distal	Female
11926_23	negative	distal	Female
11952_1	negative	distal	Female
11967_23	negative	distal	Female
11988_24	negative	distal	Female
11989_35	negative	distal	Female
12001_7	negative	distal	Female
12008_3	positive	distal	Female
12014_19	negative	distal	Female
12020_39	NA	distal	Female
12030_82	negative	distal	Female
12034_28	NA	distal	Female
12041_33	negative	distal	Female
12046_51	negative	distal	Female
12329_21	negative	distal	Female
12334_25	negative	distal	Female
12338_27	negative	distal	Female
12340_17	NA	distal	Female
12343_14	NA	distal	Female
12345_4	negative	distal	Female
12350_86	negative	distal	Female
12357_41	NA	distal	Female
12361_102	positive	distal	Female
12370_30	negative	distal	Female
12376_85	positive	distal	Female
12378_71	positive	distal	Female
12389_4	negative	distal	Female
12391_27	negative	distal	Female
12396_19	positive	distal	Female
12399_194	negative	distal	Female
12400_25	NA	distal	Female
12403_30	negative	distal	Female
12411_60	negative	distal	Female
12415_122	negative	distal	Female
12417_46	negative	distal	Female
12420_10	negative	distal	Female
12423_38	NA	distal	Female
12425_104	negative	distal	Female
12427_8	negative	distal	Female
12428_2	NA	distal	Female
12430_78	NA	distal	Female
12431_13	positive	distal	Female
12432_23	negative	distal	Female
12436_84	positive	distal	Female
12438_127	NA	distal	Female
12439_67	NA	distal	Female
12444_39	NA	distal	Female
12445_50	negative	distal	Female
12449_16	NA	distal	Female
12450_42	negative	distal	Female
12451_62	negative	distal	Female
12452_32	negative	distal	Female
12456_5	negative	distal	Female
12457_10	positive	distal	Female
12462_20	NA	distal	Female
12463_7	negative	distal	Female
12471_47	positive	distal	Female
12473_48	negative	distal	Female
12475_48	positive	distal	Female
12478_15	NA	distal	Female
12479_50	negative	distal	Female
12480_9	negative	distal	Female
12482_5	negative	distal	Female
12484_67	negative	distal	Female
12486_8	negative	distal	Female
12493_42	negative	distal	Female
12494_99	positive	distal	Female
12497_29	NA	distal	Female
12498_12	positive	distal	Female
12499_108	negative	distal	Female
12503_5	negative	distal	Female
12504_26	negative	distal	Female
12508_9	positive	distal	Female
12511_83	negative	distal	Female
12513_8	NA	distal	Female
12515_45	negative	distal	Female
12516_13	negative	distal	Female
12521_3	negative	distal	Female
12522_6	negative	distal	Female
12524_18	positive	distal	Female
12527_50	negative	distal	Female
12528_40	negative	distal	Female
12530_14	negative	distal	Female
12531_5	negative	distal	Female
12533_135	negative	distal	Female
12538_19	NA	distal	Female
12553_5	NA	distal	Female
12554_10	positive	distal	Female
12556_7	NA	distal	Female
12558_3	positive	distal	Female
12563_2	NA	distal	Female
12569_25	NA	distal	Female
12571_14	negative	distal	Female
12572_236	positive	distal	Female
12575_30	negative	distal	Female
12577_100	NA	distal	Female
12583_77	NA	distal	Female
12585_39	negative	distal	Female
12587_65	positive	distal	Female
12591_27	NA	distal	Female
12593_33	positive	distal	Female
12603_87	positive	distal	Female
12604_16	negative	distal	Female
12605_1	positive	distal	Female
12612_37	positive	distal	Female
12620_3	positive	distal	Female
12621_55	negative	distal	Female
12623_84	negative	distal	Female
12632_14	negative	distal	Female
12636_113	NA	distal	Female
12637_7	NA	distal	Female
12647_52	NA	distal	Female
12650_43	negative	distal	Female
12651_21	negative	distal	Female
12652_37	NA	distal	Female
12653_13	positive	distal	Female
12655_30	negative	distal	Female
12658_72	negative	distal	Female
12659_13	NA	distal	Female
12661_44	NA	distal	Female
12662_82	NA	distal	Female
12663_1	negative	distal	Female
12664_19	NA	distal	Female
12667_2	negative	distal	Female
12668_7	negative	distal	Female
12669_30	NA	distal	Female
12675_14	positive	distal	Female
12676_1	negative	distal	Female
12683_156	NA	distal	Female
12684_5	NA	distal	Female
12685_57	positive	distal	Female
12686_15	NA	distal	Female
12689_56	NA	distal	Female
12692_56	NA	distal	Female
12693_2	negative	distal	Female
12696_166	NA	distal	Female
12698_72	NA	distal	Female
12700_9	NA	distal	Female
12701_1	positive	distal	Female
12704_26	positive	distal	Female
12705_9	NA	distal	Female
12706_2	positive	distal	Female
12711_19	NA	distal	Female
12712_9	NA	distal	Female
12713_365	negative	distal	Female
12714_38	negative	distal	Female
12716_3	negative	distal	Female
12718_43	NA	distal	Female
12720_71	positive	distal	Female
12721_4	NA	distal	Female
12724_81	positive	distal	Female
12729_12	NA	distal	Female
12732_13	negative	distal	Female
12734_112	NA	distal	Female
12735_39	NA	distal	Female
12738_43	negative	distal	Female
12740_55	positive	distal	Female
12743_18	NA	distal	Female
12746_4	negative	distal	Female
12748_6	negative	distal	Female
12750_9	negative	distal	Female
12756_3	negative	distal	Female
12760_34	negative	distal	Female
12761_12	NA	distal	Female
12768_3	negative	distal	Female
12779_30	NA	distal	Female
12781_2	NA	distal	Female
12784_10	NA	distal	Female
12786_61	negative	distal	Female
12793_4	NA	distal	Female
12795_2	NA	distal	Female
12798_46	NA	distal	Female
12799_65	NA	distal	Female
12800_5	negative	distal	Female
12801_33	NA	distal	Female
12807_89	NA	distal	Female
12808_103	NA	distal	Female
12811_55	NA	distal	Female
12812_25	positive	distal	Female
12813_18	positive	distal	Female
12814_17	negative	distal	Female
12817_1	positive	distal	Female
12818_159	positive	distal	Female
12820_1	negative	distal	Female
12821_6	NA	distal	Female
12826_5	positive	distal	Female
12827_37	negative	distal	Female
12831_21	negative	distal	Female
12842_43	NA	distal	Female
12844_10	NA	distal	Female
12845_18	negative	distal	Female
12848_9	NA	distal	Female
12851_5	positive	distal	Female
12855_16	positive	distal	Female
12859_33	positive	distal	Female
12862_14	negative	distal	Female
12864_9	negative	distal	Female
12867_40	NA	distal	Female
12869_68	positive	distal	Female
12873_11	NA	distal	Female
12891_1	negative	distal	Female
12892_10	positive	distal	Female
12894_3	negative	distal	Female
12904_180	NA	distal	Female
12923_51	negative	distal	Female
12925_105	negative	distal	Female
12931_16	NA	distal	Female
12933_17	negative	distal	Female
12939_1	negative	distal	Female
12940_35	negative	distal	Female
12945_33	negative	distal	Female
12956_40	positive	distal	Female
12957_62	NA	distal	Female
12968_2	negative	distal	Female
12970_35	negative	distal	Female
12975_11	negative	distal	Female
12976_49	negative	distal	Female
12986_12	negative	distal	Female
12990_39	NA	distal	Female
12991_49	negative	distal	Female
13007_66	negative	distal	Female
13011_20	negative	distal	Female
13013_41	negative	distal	Female
13025_4	negative	distal	Female
13027_20	NA	distal	Female
13032_1	negative	distal	Female
13039_1	negative	distal	Female
13041_47	NA	distal	Female
13042_7	negative	distal	Female
13044_5	negative	distal	Female
13053_6	positive	distal	Female
13055_53	negative	distal	Female
13059_33	negative	distal	Female
13062_4	NA	distal	Female
13067_5	negative	distal	Female
13068_139	negative	distal	Female
13076_4	negative	distal	Female
13078_3	negative	distal	Female
13085_18	NA	distal	Female
13093_6	negative	distal	Female
13094_75	positive	distal	Female
13097_11	negative	distal	Female
13098_93	positive	distal	Female
13101_60	NA	distal	Female
13102_1	positive	distal	Female
13107_9	negative	distal	Female
13109_82	negative	distal	Female
13111_79	negative	distal	Female
13113_7	positive	distal	Female
13114_50	negative	distal	Female
13118_5	positive	distal	Female
13119_26	negative	distal	Female
13122_19	positive	distal	Female
13123_3	negative	distal	Female
13124_20	negative	distal	Female
13125_45	positive	distal	Female
13126_52	negative	distal	Female
13130_150	NA	distal	Female
13131_5	negative	distal	Female
13229_20	positive	distal	Female
13231_90	negative	distal	Female
13242_134	negative	distal	Female
13268_45	positive	distal	Female
13377_3	negative	distal	Female
13378_80	negative	distal	Female
13381_49	positive	distal	Female
13384_110	NA	distal	Female
13386_248	negative	distal	Female
13387_55	negative	distal	Female
13388_57	negative	distal	Female
13392_13	negative	distal	Female
13397_88	positive	distal	Female
13399_33	negative	distal	Female
13412_5	NA	distal	Female
13416_8	negative	distal	Female
13422_66	positive	distal	Female
13427_66	positive	distal	Female
13429_3	negative	distal	Female
13430_50	NA	distal	Female
13431_74	NA	distal	Female
13434_172	NA	distal	Female
13435_31	negative	distal	Female
13436_54	NA	distal	Female
13439_6	negative	distal	Female
13441_30	negative	distal	Female
13449_25	NA	distal	Female
13451_2	NA	distal	Female
13453_2	positive	distal	Female
13468_5	NA	distal	Female
13470_43	negative	distal	Female
13473_55	negative	distal	Female
13474_40	NA	distal	Female
13476_16	NA	distal	Female
13481_24	NA	distal	Female
13482_14	positive	distal	Female
13485_20	negative	distal	Female
13488_3	negative	distal	Female
13490_1	negative	distal	Female
13491_40	negative	distal	Female
13492_44	NA	distal	Female
13493_5	negative	distal	Female
13495_48	negative	distal	Female
13498_1	positive	distal	Female
13501_10	positive	distal	Female
13502_2	negative	distal	Female
13503_19	NA	distal	Female
13506_10	negative	distal	Female
13507_51	negative	distal	Female
13509_5	NA	distal	Female
13510_7	negative	distal	Female
13512_28	NA	distal	Female
13513_174	NA	distal	Female
13515_8	negative	distal	Female
13516_46	positive	distal	Female
13517_3	negative	distal	Female
13519_112	negative	distal	Female
13525_17	negative	distal	Female
13529_39	negative	distal	Female
13530_5	NA	distal	Female
13532_25	NA	distal	Female
13535_2	positive	distal	Female
13536_56	negative	distal	Female
13539_131	negative	distal	Female
13540_1	negative	distal	Female
13541_1	negative	distal	Female
13544_9	NA	distal	Female
13545_97	negative	distal	Female
13547_5	NA	distal	Female
13548_53	negative	distal	Female
13549_15	negative	distal	Female
13554_78	negative	distal	Female
13557_3	negative	distal	Female
13561_5	NA	distal	Female
13563_259	NA	distal	Female
13565_2	positive	distal	Female
13566_2	positive	distal	Female
13570_43	positive	distal	Female
13572_43	positive	distal	Female
13573_5	NA	distal	Female
13587_10	positive	distal	Female
13588_11	NA	distal	Female
13589_10	negative	distal	Female
13590_1	negative	distal	Female
13594_158	NA	distal	Female
13595_20	negative	distal	Female
13596_3	negative	distal	Female
13599_15	negative	distal	Female
13604_27	negative	distal	Female
13610_9	negative	distal	Female
13612_7	NA	distal	Female
13613_23	negative	distal	Female
13614_6	negative	distal	Female
13618_15	negative	distal	Female
13620_10	negative	distal	Female
13621_31	positive	distal	Female
13622_16	NA	distal	Female
13625_19	NA	distal	Female
13631_1	negative	distal	Female
13634_209	positive	distal	Female
13639_101	positive	distal	Female
13642_90	negative	distal	Female
13645_14	negative	distal	Female
13652_2	positive	distal	Female
13653_335	negative	distal	Female
13654_1	NA	distal	Female
13658_31	negative	distal	Female
13665_35	negative	distal	Female
13666_222	positive	distal	Female
13669_6	positive	distal	Female
13671_40	negative	distal	Female
13672_3	negative	distal	Female
13673_21	negative	distal	Female
13676_46	negative	distal	Female
13681_173	negative	distal	Female
13698_28	negative	distal	Female
13700_10	negative	distal	Female
13711_10	negative	distal	Female
13713_164	NA	distal	Female
13719_19	negative	distal	Female
13720_95	negative	distal	Female
13724_27	negative	distal	Female
13726_4	NA	distal	Female
13727_44	NA	distal	Female
13728_19	NA	distal	Female
13729_26	negative	distal	Female
13733_5	positive	distal	Female
13738_8	negative	distal	Female
13744_37	negative	distal	Female
13748_4	negative	distal	Female
13926_1	positive	distal	Female
13929_27	positive	distal	Female
13931_22	NA	distal	Female
13932_45	negative	distal	Female
13934_3	negative	distal	Female
13936_24	NA	distal	Female
13941_82	negative	distal	Female
13944_3	negative	distal	Female
13947_371	positive	distal	Female
13948_50	NA	distal	Female
13950_9	positive	distal	Female
13954_9	NA	distal	Female
13959_7	positive	distal	Female
13960_15	negative	distal	Female
13961_18	negative	distal	Female
13963_7	NA	distal	Female
13966_30	negative	distal	Female
13969_24	NA	distal	Female
13973_62	positive	distal	Female
13975_56	NA	distal	Female
13977_28	negative	distal	Female
13982_33	positive	distal	Female
13983_27	positive	distal	Female
13984_23	negative	distal	Female
13986_6	negative	distal	Female
13988_67	negative	distal	Female
13991_47	NA	distal	Female
13992_12	NA	distal	Female
13993_20	negative	distal	Female
13994_1	negative	distal	Female
13998_26	positive	distal	Female
14002_18	positive	distal	Female
14007_22	negative	distal	Female
14008_22	positive	distal	Female
14011_17	positive	distal	Female
14013_11	NA	distal	Female
14026_24	negative	distal	Female
14028_22	negative	distal	Female
14029_42	negative	distal	Female
14039_33	NA	distal	Female
14043_12	negative	distal	Female
14045_12	negative	distal	Female
14048_7	negative	distal	Female
14060_67	negative	distal	Female
14061_48	negative	distal	Female
14063_17	NA	distal	Female
14067_6	positive	distal	Female
14079_14	negative	distal	Female
14088_38	negative	distal	Female
14090_23	NA	distal	Female
14091_42	positive	distal	Female
14093_10	positive	distal	Female
14100_63	negative	distal	Female
14101_2	positive	distal	Female
14111_15	NA	distal	Female
14112_40	negative	distal	Female
14115_34	NA	distal	Female
14120_2	negative	distal	Female
14121_24	negative	distal	Female
14123_34	negative	distal	Female
14128_121	negative	distal	Female
14132_21	NA	distal	Female
14135_3	negative	distal	Female
14136_234	positive	distal	Female
14144_3	negative	distal	Female
14146_92	NA	distal	Female
14149_9	negative	distal	Female
14156_33	negative	distal	Female
14157_21	NA	distal	Female
14158_17	positive	distal	Female
14192_31	NA	distal	Female
14197_2	negative	distal	Female
14203_3	negative	distal	Female
14205_6	NA	distal	Female
14206_28	negative	distal	Female
14208_3	negative	distal	Female
14216_35	negative	distal	Female
14226_120	negative	distal	Female
14229_5	negative	distal	Female
14245_195	negative	distal	Female
14249_68	NA	distal	Female
14250_115	positive	distal	Female
14254_27	positive	distal	Female
14271_23	negative	distal	Female
14283_12	NA	distal	Female
14284_23	NA	distal	Female
14286_2	negative	distal	Female
14287_6	positive	distal	Female
14291_53	NA	distal	Female
14294_61	negative	distal	Female
14309_8	positive	distal	Female
14314_6	negative	distal	Female
14318_1	negative	distal	Female
14326_4	positive	distal	Female
14329_4	NA	distal	Female
14331_262	negative	distal	Female
14332_3	NA	distal	Female
14334_3	negative	distal	Female
14337_1	positive	distal	Female
14341_8	positive	distal	Female
14599_18	negative	distal	Female
14603_51	positive	distal	Female
14614_41	negative	distal	Female
14615_46	NA	distal	Female
14616_16	NA	distal	Female
14618_26	negative	distal	Female
14619_8	negative	distal	Female
14623_26	positive	distal	Female
14624_51	NA	distal	Female
14631_22	negative	distal	Female
14633_26	negative	distal	Female
14634_13	positive	distal	Female
14645_253	negative	distal	Female
14655_1	positive	distal	Female
14675_20	positive	distal	Female
14685_17	positive	distal	Female
14687_6	negative	distal	Female
14688_6	NA	distal	Female
14689_3	negative	distal	Female
14692_3	negative	distal	Female
14705_1	NA	distal	Female
14711_27	negative	distal	Female
14713_46	negative	distal	Female
14747_9	positive	distal	Female
14748_31	positive	distal	Female
15297_3	negative	distal	Female
15298_199	NA	distal	Female
15299_102	NA	distal	Female
15300_66	NA	distal	Female
15303_63	NA	distal	Female
15304_1	negative	distal	Female
15305_7	negative	distal	Female
15306_20	negative	distal	Female
15308_108	negative	distal	Female
15310_61	negative	distal	Female
15312_14	NA	distal	Female
15319_226	NA	distal	Female
15321_8	NA	distal	Female
15324_58	positive	distal	Female
15329_167	NA	distal	Female
15331_47	positive	distal	Female
15336_7	negative	distal	Female
15346_31	negative	distal	Female
15358_28	negative	distal	Female
15361_37	negative	distal	Female
15364_101	negative	distal	Female
15367_38	negative	distal	Female
15368_3	positive	distal	Female
15372_43	NA	distal	Female
15374_15	negative	distal	Female
15376_134	positive	distal	Female
15381_45	NA	distal	Female
15384_15	negative	distal	Female
15389_1	NA	distal	Female
15390_3	negative	distal	Female
15391_114	negative	distal	Female
15394_79	positive	distal	Female
15395_15	negative	distal	Female
15402_2	NA	distal	Female
15405_23	NA	distal	Female
15419_15	negative	distal	Female
15422_12	NA	distal	Female
15430_165	negative	distal	Female
15432_1	positive	distal	Female
15435_4	negative	distal	Female
15437_11	negative	distal	Female
15440_57	negative	distal	Female
15441_6	negative	distal	Female
15444_45	negative	distal	Female
15446_25	positive	distal	Female
15448_47	NA	distal	Female
15452_5	negative	distal	Female
15453_3	positive	distal	Female
15455_40	positive	distal	Female
15457_14	NA	distal	Female
15460_9	NA	distal	Female
15466_30	positive	distal	Female
15467_10	positive	distal	Female
15468_14	negative	distal	Female
15470_11	negative	distal	Female
15472_16	positive	distal	Female
15475_4	negative	distal	Female
15481_45	positive	distal	Female
15482_12	NA	distal	Female
15483_377	negative	distal	Female
15491_20	negative	distal	Female
15497_9	negative	distal	Female
15499_11	positive	distal	Female
15503_20	negative	distal	Female
15504_39	negative	distal	Female
15509_2	positive	distal	Female
15511_37	negative	distal	Female
15515_2	negative	distal	Female
15516_12	negative	distal	Female
15521_4	negative	distal	Female
15522_2	positive	distal	Female
15523_9	negative	distal	Female
15526_33	positive	distal	Female
15533_97	positive	distal	Female
15535_3	positive	distal	Female
15544_25	positive	distal	Female
15545_13	positive	distal	Female
15548_35	negative	distal	Female
15556_49	negative	distal	Female
15558_63	negative	distal	Female
15559_5	negative	distal	Female
15560_52	negative	distal	Female
15565_102	negative	distal	Female
15567_2	NA	distal	Female
15570_99	negative	distal	Female
15573_110	positive	distal	Female
15574_37	NA	distal	Female
15576_158	positive	distal	Female
15580_2	negative	distal	Female
15583_18	negative	distal	Female
15584_9	negative	distal	Female
15585_304	negative	distal	Female
15591_28	NA	distal	Female
15594_47	positive	distal	Female
15596_7	NA	distal	Female
15603_20	NA	distal	Female
15604_18	negative	distal	Female
15606_19	positive	distal	Female
15607_56	positive	distal	Female
15610_72	positive	distal	Female
15614_168	negative	distal	Female
15615_8	positive	distal	Female
15623_1	negative	distal	Female
15627_83	NA	distal	Female
15634_139	negative	distal	Female
15635_4	positive	distal	Female
15637_38	NA	distal	Female
15640_54	NA	distal	Female
15653_9	positive	distal	Female
15666_21	NA	distal	Female
15667_39	positive	distal	Female
15668_19	negative	distal	Female
15670_15	negative	distal	Female
15675_3	negative	distal	Female
15678_71	negative	distal	Female
15686_49	negative	distal	Female
15688_30	negative	distal	Female
15692_300	negative	distal	Female
16015_19	negative	distal	Female
16021_30	negative	distal	Female
16043_30	positive	distal	Female
16049_43	negative	distal	Female
16055_3	positive	distal	Female
16057_6	positive	distal	Female
16060_99	positive	distal	Female
16070_7	negative	distal	Female
16079_2	positive	distal	Female
16081_38	negative	distal	Female
16288_17	negative	distal	Female
16293_1	positive	distal	Female
16296_43	negative	distal	Female
16297_14	NA	distal	Female
16298_84	NA	distal	Female
16302_11	positive	distal	Female
16308_14	NA	distal	Female
16309_30	negative	distal	Female
16318_12	negative	distal	Female
16322_10	positive	distal	Female
16324_38	negative	distal	Female
16536_3	NA	distal	Female
16551_14	negative	distal	Female
16561_9	negative	distal	Female
16583_8	positive	distal	Female
16585_16	negative	distal	Female
16587_1	negative	distal	Female
16591_71	negative	distal	Female
16593_3	positive	distal	Female
16597_11	NA	distal	Female
16605_2	NA	distal	Female
16606_85	negative	distal	Female
16607_78	positive	distal	Female
16612_28	positive	distal	Female
16613_3	negative	distal	Female
16616_137	negative	distal	Female
16746_12	negative	distal	Female
16748_1	negative	distal	Female
16749_79	negative	distal	Female
