sequence_id	direction_group	outcome	group
7894_155	NA	proximal	Sex-combined
7897_75	positive	proximal	Sex-combined
7910_41	positive	proximal	Sex-combined
7911_29	positive	proximal	Sex-combined
7916_10	positive	proximal	Sex-combined
7923_41	negative	proximal	Sex-combined
7924_7	NA	proximal	Sex-combined
7930_3	positive	proximal	Sex-combined
7932_23	positive	proximal	Sex-combined
7939_1	NA	proximal	Sex-combined
7947_19	positive	proximal	Sex-combined
7948_129	positive	proximal	Sex-combined
7952_2	NA	proximal	Sex-combined
7953_20	positive	proximal	Sex-combined
7955_195	negative	proximal	Sex-combined
7956_11	negative	proximal	Sex-combined
7970_315	positive	proximal	Sex-combined
7980_72	negative	proximal	Sex-combined
7981_230	negative	proximal	Sex-combined
7989_5	negative	proximal	Sex-combined
7991_54	positive	proximal	Sex-combined
7995_16	NA	proximal	Sex-combined
7997_118	NA	proximal	Sex-combined
7999_23	positive	proximal	Sex-combined
8000_17	positive	proximal	Sex-combined
8002_27	positive	proximal	Sex-combined
8005_1	negative	proximal	Sex-combined
8007_19	positive	proximal	Sex-combined
8008_28	positive	proximal	Sex-combined
8009_121	positive	proximal	Sex-combined
8013_9	negative	proximal	Sex-combined
8014_359	positive	proximal	Sex-combined
8017_23	positive	proximal	Sex-combined
8019_73	positive	proximal	Sex-combined
8028_22	negative	proximal	Sex-combined
8033_1	NA	proximal	Sex-combined
8034_6	negative	proximal	Sex-combined
8036_75	NA	proximal	Sex-combined
8038_41	negative	proximal	Sex-combined
8040_9	NA	proximal	Sex-combined
8043_153	negative	proximal	Sex-combined
8045_3	positive	proximal	Sex-combined
8046_9	NA	proximal	Sex-combined
8048_9	negative	proximal	Sex-combined
8051_10	negative	proximal	Sex-combined
8053_16	NA	proximal	Sex-combined
8055_33	negative	proximal	Sex-combined
8059_1	positive	proximal	Sex-combined
8064_125	NA	proximal	Sex-combined
8065_245	NA	proximal	Sex-combined
8066_38	NA	proximal	Sex-combined
8067_21	NA	proximal	Sex-combined
8069_85	positive	proximal	Sex-combined
8070_88	NA	proximal	Sex-combined
8071_114	positive	proximal	Sex-combined
8076_4	NA	proximal	Sex-combined
8080_24	positive	proximal	Sex-combined
8087_250	positive	proximal	Sex-combined
8089_173	NA	proximal	Sex-combined
8094_20	NA	proximal	Sex-combined
8097_77	positive	proximal	Sex-combined
8098_37	positive	proximal	Sex-combined
8099_42	positive	proximal	Sex-combined
8100_15	negative	proximal	Sex-combined
8102_239	NA	proximal	Sex-combined
8106_15	NA	proximal	Sex-combined
8221_19	NA	proximal	Sex-combined
8225_86	negative	proximal	Sex-combined
8229_1	positive	proximal	Sex-combined
8231_122	negative	proximal	Sex-combined
8235_48	negative	proximal	Sex-combined
8244_16	negative	proximal	Sex-combined
8245_27	positive	proximal	Sex-combined
8248_222	positive	proximal	Sex-combined
8249_124	NA	proximal	Sex-combined
8250_2	negative	proximal	Sex-combined
8252_2	negative	proximal	Sex-combined
8253_2	NA	proximal	Sex-combined
8258_22	negative	proximal	Sex-combined
8261_51	positive	proximal	Sex-combined
8268_98	positive	proximal	Sex-combined
8269_327	positive	proximal	Sex-combined
8288_27	positive	proximal	Sex-combined
8289_8	negative	proximal	Sex-combined
8296_117	negative	proximal	Sex-combined
8297_8	negative	proximal	Sex-combined
8298_8	negative	proximal	Sex-combined
8299_66	negative	proximal	Sex-combined
8304_50	negative	proximal	Sex-combined
8305_18	negative	proximal	Sex-combined
8307_47	NA	proximal	Sex-combined
8309_12	negative	proximal	Sex-combined
8310_6	NA	proximal	Sex-combined
8315_5	NA	proximal	Sex-combined
8321_27	positive	proximal	Sex-combined
8323_163	negative	proximal	Sex-combined
8325_37	negative	proximal	Sex-combined
8327_26	positive	proximal	Sex-combined
8328_9	positive	proximal	Sex-combined
8334_65	positive	proximal	Sex-combined
8337_65	negative	proximal	Sex-combined
8340_9	NA	proximal	Sex-combined
8343_224	positive	proximal	Sex-combined
8346_9	positive	proximal	Sex-combined
8347_222	NA	proximal	Sex-combined
8351_17	negative	proximal	Sex-combined
8352_26	negative	proximal	Sex-combined
8353_15	positive	proximal	Sex-combined
8356_88	negative	proximal	Sex-combined
8357_43	NA	proximal	Sex-combined
8360_169	negative	proximal	Sex-combined
8366_19	positive	proximal	Sex-combined
8367_142	NA	proximal	Sex-combined
8369_102	NA	proximal	Sex-combined
8372_29	NA	proximal	Sex-combined
8382_47	negative	proximal	Sex-combined
8383_20	NA	proximal	Sex-combined
8386_11	NA	proximal	Sex-combined
8394_56	NA	proximal	Sex-combined
8396_42	NA	proximal	Sex-combined
8397_147	negative	proximal	Sex-combined
8398_277	negative	proximal	Sex-combined
8402_22	negative	proximal	Sex-combined
8403_18	negative	proximal	Sex-combined
8404_102	NA	proximal	Sex-combined
8409_3	NA	proximal	Sex-combined
8424_269	positive	proximal	Sex-combined
8428_102	negative	proximal	Sex-combined
8450_36	NA	proximal	Sex-combined
8459_10	positive	proximal	Sex-combined
8465_52	positive	proximal	Sex-combined
8468_19	negative	proximal	Sex-combined
8476_11	positive	proximal	Sex-combined
8480_29	negative	proximal	Sex-combined
8485_7	NA	proximal	Sex-combined
8520_8	NA	proximal	Sex-combined
8535_102	NA	proximal	Sex-combined
8556_5	NA	proximal	Sex-combined
8565_160	NA	proximal	Sex-combined
8587_21	positive	proximal	Sex-combined
8589_13	negative	proximal	Sex-combined
8597_1	negative	proximal	Sex-combined
8601_167	NA	proximal	Sex-combined
8631_13	positive	proximal	Sex-combined
8653_132	positive	proximal	Sex-combined
8660_5	positive	proximal	Sex-combined
8664_36	positive	proximal	Sex-combined
8681_93	positive	proximal	Sex-combined
8687_26	NA	proximal	Sex-combined
8748_45	NA	proximal	Sex-combined
8749_194	NA	proximal	Sex-combined
8754_5	negative	proximal	Sex-combined
8758_2	NA	proximal	Sex-combined
8759_29	positive	proximal	Sex-combined
8760_10	positive	proximal	Sex-combined
8766_29	positive	proximal	Sex-combined
8767_44	positive	proximal	Sex-combined
8768_4	NA	proximal	Sex-combined
8776_10	positive	proximal	Sex-combined
8786_6	positive	proximal	Sex-combined
8794_13	positive	proximal	Sex-combined
8800_14	NA	proximal	Sex-combined
8803_61	NA	proximal	Sex-combined
8804_39	NA	proximal	Sex-combined
8807_13	NA	proximal	Sex-combined
8814_33	positive	proximal	Sex-combined
8825_4	negative	proximal	Sex-combined
8828_21	NA	proximal	Sex-combined
8837_8	NA	proximal	Sex-combined
8838_10	NA	proximal	Sex-combined
8841_65	positive	proximal	Sex-combined
8842_16	positive	proximal	Sex-combined
8843_34	positive	proximal	Sex-combined
8850_5	NA	proximal	Sex-combined
8852_10	positive	proximal	Sex-combined
8858_21	NA	proximal	Sex-combined
8859_51	negative	proximal	Sex-combined
8864_59	NA	proximal	Sex-combined
8877_22	negative	proximal	Sex-combined
8888_33	negative	proximal	Sex-combined
8889_5	positive	proximal	Sex-combined
8890_9	negative	proximal	Sex-combined
8894_80	positive	proximal	Sex-combined
8899_75	positive	proximal	Sex-combined
8905_20	positive	proximal	Sex-combined
8907_11	negative	proximal	Sex-combined
8913_22	positive	proximal	Sex-combined
8916_32	positive	proximal	Sex-combined
8918_64	negative	proximal	Sex-combined
8921_139	NA	proximal	Sex-combined
8924_55	NA	proximal	Sex-combined
8925_25	positive	proximal	Sex-combined
8929_7	positive	proximal	Sex-combined
8932_1	positive	proximal	Sex-combined
8935_22	NA	proximal	Sex-combined
8945_7	negative	proximal	Sex-combined
8954_30	positive	proximal	Sex-combined
8956_96	positive	proximal	Sex-combined
8960_3	positive	proximal	Sex-combined
8967_6	positive	proximal	Sex-combined
8970_9	negative	proximal	Sex-combined
8971_9	positive	proximal	Sex-combined
8983_7	negative	proximal	Sex-combined
8990_42	positive	proximal	Sex-combined
8998_15	NA	proximal	Sex-combined
9002_36	positive	proximal	Sex-combined
9012_1	NA	proximal	Sex-combined
9015_1	positive	proximal	Sex-combined
9016_12	positive	proximal	Sex-combined
9017_58	negative	proximal	Sex-combined
9021_1	positive	proximal	Sex-combined
9022_49	positive	proximal	Sex-combined
9025_5	positive	proximal	Sex-combined
9026_40	negative	proximal	Sex-combined
9028_5	positive	proximal	Sex-combined
9030_56	NA	proximal	Sex-combined
9040_144	NA	proximal	Sex-combined
9045_3	NA	proximal	Sex-combined
9050_170	NA	proximal	Sex-combined
9059_14	positive	proximal	Sex-combined
9068_17	negative	proximal	Sex-combined
9074_6	positive	proximal	Sex-combined
9075_121	NA	proximal	Sex-combined
9077_10	negative	proximal	Sex-combined
9081_39	positive	proximal	Sex-combined
9087_8	positive	proximal	Sex-combined
9094_5	negative	proximal	Sex-combined
9099_19	positive	proximal	Sex-combined
9107_59	NA	proximal	Sex-combined
9110_2	NA	proximal	Sex-combined
9111_40	positive	proximal	Sex-combined
9118_7	negative	proximal	Sex-combined
9121_28	positive	proximal	Sex-combined
9123_18	NA	proximal	Sex-combined
9125_23	NA	proximal	Sex-combined
9126_171	negative	proximal	Sex-combined
9127_4	NA	proximal	Sex-combined
9171_11	NA	proximal	Sex-combined
9175_48	positive	proximal	Sex-combined
9176_3	positive	proximal	Sex-combined
9177_6	positive	proximal	Sex-combined
9182_3	positive	proximal	Sex-combined
9183_7	negative	proximal	Sex-combined
9191_8	negative	proximal	Sex-combined
9196_8	negative	proximal	Sex-combined
9207_60	positive	proximal	Sex-combined
9212_22	positive	proximal	Sex-combined
9216_100	positive	proximal	Sex-combined
9220_7	NA	proximal	Sex-combined
9221_6	negative	proximal	Sex-combined
9229_9	positive	proximal	Sex-combined
9244_27	negative	proximal	Sex-combined
9254_18	positive	proximal	Sex-combined
9255_5	NA	proximal	Sex-combined
9256_78	positive	proximal	Sex-combined
9267_2	positive	proximal	Sex-combined
9271_101	positive	proximal	Sex-combined
9276_7	positive	proximal	Sex-combined
9282_12	positive	proximal	Sex-combined
9287_6	NA	proximal	Sex-combined
9288_7	negative	proximal	Sex-combined
9290_8	NA	proximal	Sex-combined
9297_12	positive	proximal	Sex-combined
9302_90	positive	proximal	Sex-combined
9306_7	NA	proximal	Sex-combined
9310_2	positive	proximal	Sex-combined
9312_8	positive	proximal	Sex-combined
9313_27	negative	proximal	Sex-combined
9314_9	positive	proximal	Sex-combined
9315_16	positive	proximal	Sex-combined
9316_67	negative	proximal	Sex-combined
9319_59	NA	proximal	Sex-combined
9322_15	negative	proximal	Sex-combined
9326_33	positive	proximal	Sex-combined
9332_6	NA	proximal	Sex-combined
9341_1	negative	proximal	Sex-combined
9343_16	negative	proximal	Sex-combined
9348_1	positive	proximal	Sex-combined
9359_9	negative	proximal	Sex-combined
9363_11	NA	proximal	Sex-combined
9369_174	negative	proximal	Sex-combined
9370_69	positive	proximal	Sex-combined
9374_24	positive	proximal	Sex-combined
9378_6	positive	proximal	Sex-combined
9384_17	positive	proximal	Sex-combined
9385_4	positive	proximal	Sex-combined
9388_18	NA	proximal	Sex-combined
9391_60	positive	proximal	Sex-combined
9392_43	positive	proximal	Sex-combined
9402_18	NA	proximal	Sex-combined
9409_11	positive	proximal	Sex-combined
9412_52	NA	proximal	Sex-combined
9451_20	negative	proximal	Sex-combined
9459_7	positive	proximal	Sex-combined
9468_8	negative	proximal	Sex-combined
9470_15	negative	proximal	Sex-combined
9504_19	NA	proximal	Sex-combined
9506_10	positive	proximal	Sex-combined
9509_4	negative	proximal	Sex-combined
9522_3	negative	proximal	Sex-combined
9523_34	positive	proximal	Sex-combined
9526_3	positive	proximal	Sex-combined
9532_5	NA	proximal	Sex-combined
9541_15	NA	proximal	Sex-combined
9543_131	NA	proximal	Sex-combined
9544_24	NA	proximal	Sex-combined
9568_289	NA	proximal	Sex-combined
9576_58	positive	proximal	Sex-combined
9577_26	positive	proximal	Sex-combined
9580_5	negative	proximal	Sex-combined
9582_93	NA	proximal	Sex-combined
9585_80	NA	proximal	Sex-combined
9594_30	NA	proximal	Sex-combined
9595_11	negative	proximal	Sex-combined
9607_39	positive	proximal	Sex-combined
9609_25	negative	proximal	Sex-combined
9715_15	positive	proximal	Sex-combined
9735_44	positive	proximal	Sex-combined
9738_7	positive	proximal	Sex-combined
9739_4	positive	proximal	Sex-combined
9744_139	NA	proximal	Sex-combined
9748_31	positive	proximal	Sex-combined
9753_17	positive	proximal	Sex-combined
9764_79	NA	proximal	Sex-combined
9765_4	NA	proximal	Sex-combined
9772_153	positive	proximal	Sex-combined
9773_15	positive	proximal	Sex-combined
9774_59	NA	proximal	Sex-combined
9783_75	negative	proximal	Sex-combined
9786_310	positive	proximal	Sex-combined
9790_28	positive	proximal	Sex-combined
9793_145	negative	proximal	Sex-combined
9800_20	NA	proximal	Sex-combined
9802_27	positive	proximal	Sex-combined
9805_51	negative	proximal	Sex-combined
9808_41	NA	proximal	Sex-combined
9815_5	negative	proximal	Sex-combined
9816_37	negative	proximal	Sex-combined
9823_2	negative	proximal	Sex-combined
9826_135	positive	proximal	Sex-combined
9828_86	NA	proximal	Sex-combined
9829_91	positive	proximal	Sex-combined
9830_109	positive	proximal	Sex-combined
9832_33	NA	proximal	Sex-combined
9834_62	NA	proximal	Sex-combined
9835_16	negative	proximal	Sex-combined
9837_60	negative	proximal	Sex-combined
9839_148	NA	proximal	Sex-combined
9840_2	NA	proximal	Sex-combined
9842_2	positive	proximal	Sex-combined
9848_22	NA	proximal	Sex-combined
9849_13	NA	proximal	Sex-combined
9853_3	positive	proximal	Sex-combined
9855_10	NA	proximal	Sex-combined
9856_22	positive	proximal	Sex-combined
9859_180	NA	proximal	Sex-combined
9864_38	NA	proximal	Sex-combined
9870_17	NA	proximal	Sex-combined
9872_23	NA	proximal	Sex-combined
9874_28	positive	proximal	Sex-combined
9876_20	negative	proximal	Sex-combined
9877_28	NA	proximal	Sex-combined
9880_33	positive	proximal	Sex-combined
9894_13	NA	proximal	Sex-combined
9895_77	NA	proximal	Sex-combined
9896_21	positive	proximal	Sex-combined
9897_9	positive	proximal	Sex-combined
9898_161	positive	proximal	Sex-combined
9907_216	NA	proximal	Sex-combined
9910_9	negative	proximal	Sex-combined
9913_4	positive	proximal	Sex-combined
9916_146	positive	proximal	Sex-combined
9918_23	positive	proximal	Sex-combined
9925_56	NA	proximal	Sex-combined
9926_4	positive	proximal	Sex-combined
9927_96	negative	proximal	Sex-combined
9937_7	NA	proximal	Sex-combined
9941_70	positive	proximal	Sex-combined
9950_229	negative	proximal	Sex-combined
9956_7	positive	proximal	Sex-combined
9959_60	positive	proximal	Sex-combined
9962_1	positive	proximal	Sex-combined
9963_19	positive	proximal	Sex-combined
9971_5	NA	proximal	Sex-combined
9979_13	NA	proximal	Sex-combined
9981_18	negative	proximal	Sex-combined
9993_11	positive	proximal	Sex-combined
9995_6	NA	proximal	Sex-combined
