sequence_id	direction_group	outcome	group
11262_39	positive	colon	Sex-combined
11265_8	NA	colon	Sex-combined
11270_17	NA	colon	Sex-combined
11273_176	positive	colon	Sex-combined
11277_23	positive	colon	Sex-combined
11278_4	positive	colon	Sex-combined
11280_6	NA	colon	Sex-combined
11283_13	positive	colon	Sex-combined
11284_24	NA	colon	Sex-combined
11286_78	positive	colon	Sex-combined
11287_14	positive	colon	Sex-combined
11288_26	negative	colon	Sex-combined
11289_31	NA	colon	Sex-combined
11293_14	negative	colon	Sex-combined
11300_32	positive	colon	Sex-combined
11303_7	positive	colon	Sex-combined
11307_33	positive	colon	Sex-combined
11308_8	positive	colon	Sex-combined
11311_79	negative	colon	Sex-combined
11319_106	NA	colon	Sex-combined
11327_56	positive	colon	Sex-combined
11330_15	negative	colon	Sex-combined
11333_82	positive	colon	Sex-combined
11336_9	NA	colon	Sex-combined
11347_9	negative	colon	Sex-combined
11348_132	negative	colon	Sex-combined
11350_30	NA	colon	Sex-combined
11352_42	NA	colon	Sex-combined
11354_21	NA	colon	Sex-combined
11360_39	negative	colon	Sex-combined
11361_73	NA	colon	Sex-combined
11369_23	positive	colon	Sex-combined
11370_20	negative	colon	Sex-combined
11377_19	negative	colon	Sex-combined
11378_37	NA	colon	Sex-combined
11380_84	negative	colon	Sex-combined
11390_24	positive	colon	Sex-combined
11396_39	positive	colon	Sex-combined
11402_17	NA	colon	Sex-combined
11405_150	negative	colon	Sex-combined
11407_57	NA	colon	Sex-combined
11416_23	negative	colon	Sex-combined
11421_10	positive	colon	Sex-combined
11422_2	NA	colon	Sex-combined
11424_4	positive	colon	Sex-combined
11425_31	positive	colon	Sex-combined
11431_235	positive	colon	Sex-combined
11439_88	positive	colon	Sex-combined
11444_49	NA	colon	Sex-combined
11448_34	negative	colon	Sex-combined
11456_2	positive	colon	Sex-combined
11457_53	positive	colon	Sex-combined
11468_15	positive	colon	Sex-combined
11476_43	NA	colon	Sex-combined
11486_26	NA	colon	Sex-combined
11490_42	NA	colon	Sex-combined
11510_31	negative	colon	Sex-combined
11514_196	negative	colon	Sex-combined
11530_37	positive	colon	Sex-combined
11531_24	negative	colon	Sex-combined
11536_9	negative	colon	Sex-combined
11542_11	positive	colon	Sex-combined
11546_7	NA	colon	Sex-combined
11556_19	positive	colon	Sex-combined
11557_3	positive	colon	Sex-combined
11565_58	NA	colon	Sex-combined
11567_23	NA	colon	Sex-combined
11568_2	negative	colon	Sex-combined
11572_4	NA	colon	Sex-combined
11573_3	NA	colon	Sex-combined
11587_5	negative	colon	Sex-combined
11591_43	NA	colon	Sex-combined
11592_1	positive	colon	Sex-combined
11593_21	NA	colon	Sex-combined
11601_26	negative	colon	Sex-combined
11608_5	positive	colon	Sex-combined
11617_1	NA	colon	Sex-combined
11636_33	NA	colon	Sex-combined
11638_42	negative	colon	Sex-combined
11643_73	positive	colon	Sex-combined
11646_4	negative	colon	Sex-combined
11654_77	NA	colon	Sex-combined
11657_86	NA	colon	Sex-combined
11659_31	positive	colon	Sex-combined
11664_32	NA	colon	Sex-combined
11666_72	positive	colon	Sex-combined
11667_29	NA	colon	Sex-combined
11671_19	NA	colon	Sex-combined
11678_105	negative	colon	Sex-combined
11682_7	positive	colon	Sex-combined
11683_19	NA	colon	Sex-combined
11692_21	negative	colon	Sex-combined
11696_7	negative	colon	Sex-combined
11709_29	negative	colon	Sex-combined
11716_28	NA	colon	Sex-combined
11837_7	NA	colon	Sex-combined
11838_130	positive	colon	Sex-combined
11872_9	negative	colon	Sex-combined
11988_24	negative	colon	Sex-combined
12020_39	NA	colon	Sex-combined
12022_12	negative	colon	Sex-combined
12030_82	positive	colon	Sex-combined
12034_28	NA	colon	Sex-combined
12332_7	negative	colon	Sex-combined
12333_87	negative	colon	Sex-combined
12334_25	negative	colon	Sex-combined
12338_27	negative	colon	Sex-combined
12340_17	NA	colon	Sex-combined
12341_8	negative	colon	Sex-combined
12343_14	NA	colon	Sex-combined
12350_86	negative	colon	Sex-combined
12357_41	NA	colon	Sex-combined
12363_70	positive	colon	Sex-combined
12366_16	positive	colon	Sex-combined
12381_26	negative	colon	Sex-combined
12385_4	positive	colon	Sex-combined
12386_11	negative	colon	Sex-combined
12389_4	positive	colon	Sex-combined
12396_19	positive	colon	Sex-combined
12399_194	negative	colon	Sex-combined
12400_25	NA	colon	Sex-combined
12401_3	positive	colon	Sex-combined
12408_333	negative	colon	Sex-combined
12411_60	positive	colon	Sex-combined
12415_122	positive	colon	Sex-combined
12417_46	negative	colon	Sex-combined
12423_38	NA	colon	Sex-combined
12425_104	negative	colon	Sex-combined
12427_8	positive	colon	Sex-combined
12428_2	NA	colon	Sex-combined
12430_78	NA	colon	Sex-combined
12431_13	positive	colon	Sex-combined
12436_84	positive	colon	Sex-combined
12437_18	positive	colon	Sex-combined
12438_127	NA	colon	Sex-combined
12439_67	NA	colon	Sex-combined
12444_39	NA	colon	Sex-combined
12449_16	NA	colon	Sex-combined
12451_62	positive	colon	Sex-combined
12452_32	positive	colon	Sex-combined
12455_48	negative	colon	Sex-combined
12459_13	positive	colon	Sex-combined
12460_18	positive	colon	Sex-combined
12462_20	NA	colon	Sex-combined
12463_7	positive	colon	Sex-combined
12469_19	positive	colon	Sex-combined
12471_47	positive	colon	Sex-combined
12473_48	positive	colon	Sex-combined
12475_48	positive	colon	Sex-combined
12478_15	NA	colon	Sex-combined
12480_9	positive	colon	Sex-combined
12484_67	positive	colon	Sex-combined
12488_9	positive	colon	Sex-combined
12494_99	positive	colon	Sex-combined
12497_29	NA	colon	Sex-combined
12499_108	negative	colon	Sex-combined
12503_5	negative	colon	Sex-combined
12508_9	positive	colon	Sex-combined
12510_3	positive	colon	Sex-combined
12513_8	NA	colon	Sex-combined
12515_45	negative	colon	Sex-combined
12521_3	positive	colon	Sex-combined
12522_6	negative	colon	Sex-combined
12524_18	positive	colon	Sex-combined
12530_14	positive	colon	Sex-combined
12537_88	negative	colon	Sex-combined
12538_19	NA	colon	Sex-combined
12540_25	negative	colon	Sex-combined
12549_33	positive	colon	Sex-combined
12553_5	NA	colon	Sex-combined
12554_10	negative	colon	Sex-combined
12556_7	NA	colon	Sex-combined
12558_3	positive	colon	Sex-combined
12560_9	positive	colon	Sex-combined
12563_2	NA	colon	Sex-combined
12569_25	NA	colon	Sex-combined
12571_14	negative	colon	Sex-combined
12572_236	positive	colon	Sex-combined
12573_80	positive	colon	Sex-combined
12575_30	positive	colon	Sex-combined
12577_100	NA	colon	Sex-combined
12580_7	positive	colon	Sex-combined
12583_77	NA	colon	Sex-combined
12591_27	NA	colon	Sex-combined
12593_33	positive	colon	Sex-combined
12594_5	negative	colon	Sex-combined
12603_87	positive	colon	Sex-combined
12605_1	positive	colon	Sex-combined
12612_37	negative	colon	Sex-combined
12616_45	positive	colon	Sex-combined
12621_55	negative	colon	Sex-combined
12630_8	positive	colon	Sex-combined
12633_3	positive	colon	Sex-combined
12635_9	positive	colon	Sex-combined
12636_113	NA	colon	Sex-combined
12637_7	NA	colon	Sex-combined
12641_3	negative	colon	Sex-combined
12647_52	NA	colon	Sex-combined
12650_43	negative	colon	Sex-combined
12651_21	positive	colon	Sex-combined
12652_37	NA	colon	Sex-combined
12653_13	positive	colon	Sex-combined
12656_1	positive	colon	Sex-combined
12657_2	positive	colon	Sex-combined
12658_72	negative	colon	Sex-combined
12659_13	NA	colon	Sex-combined
12661_44	NA	colon	Sex-combined
12662_82	NA	colon	Sex-combined
12663_1	negative	colon	Sex-combined
12664_19	NA	colon	Sex-combined
12667_2	negative	colon	Sex-combined
12669_30	NA	colon	Sex-combined
12671_35	negative	colon	Sex-combined
12675_14	positive	colon	Sex-combined
12682_5	positive	colon	Sex-combined
12683_156	NA	colon	Sex-combined
12684_5	NA	colon	Sex-combined
12685_57	negative	colon	Sex-combined
12686_15	NA	colon	Sex-combined
12689_56	NA	colon	Sex-combined
12692_56	NA	colon	Sex-combined
12696_166	NA	colon	Sex-combined
12698_72	NA	colon	Sex-combined
12700_9	NA	colon	Sex-combined
12701_1	positive	colon	Sex-combined
12702_13	negative	colon	Sex-combined
12704_26	positive	colon	Sex-combined
12705_9	NA	colon	Sex-combined
12706_2	negative	colon	Sex-combined
12708_91	negative	colon	Sex-combined
12709_63	negative	colon	Sex-combined
12711_19	NA	colon	Sex-combined
12712_9	NA	colon	Sex-combined
12713_365	positive	colon	Sex-combined
12714_38	negative	colon	Sex-combined
12715_30	negative	colon	Sex-combined
12716_3	negative	colon	Sex-combined
12718_43	NA	colon	Sex-combined
12720_71	positive	colon	Sex-combined
12721_4	NA	colon	Sex-combined
12724_81	positive	colon	Sex-combined
12729_12	NA	colon	Sex-combined
12731_12	positive	colon	Sex-combined
12734_112	NA	colon	Sex-combined
12735_39	NA	colon	Sex-combined
12738_43	negative	colon	Sex-combined
12743_18	NA	colon	Sex-combined
12746_4	negative	colon	Sex-combined
12754_14	positive	colon	Sex-combined
12758_47	positive	colon	Sex-combined
12760_34	negative	colon	Sex-combined
12761_12	NA	colon	Sex-combined
12779_30	NA	colon	Sex-combined
12781_2	NA	colon	Sex-combined
12784_10	NA	colon	Sex-combined
12786_61	positive	colon	Sex-combined
12793_4	NA	colon	Sex-combined
12795_2	NA	colon	Sex-combined
12798_46	NA	colon	Sex-combined
12799_65	NA	colon	Sex-combined
12801_33	NA	colon	Sex-combined
12807_89	NA	colon	Sex-combined
12808_103	NA	colon	Sex-combined
12811_55	NA	colon	Sex-combined
12812_25	positive	colon	Sex-combined
12813_18	positive	colon	Sex-combined
12817_1	positive	colon	Sex-combined
12818_159	negative	colon	Sex-combined
12820_1	negative	colon	Sex-combined
12821_6	NA	colon	Sex-combined
12826_5	positive	colon	Sex-combined
12831_21	negative	colon	Sex-combined
12842_43	NA	colon	Sex-combined
12844_10	NA	colon	Sex-combined
12848_9	NA	colon	Sex-combined
12851_5	negative	colon	Sex-combined
12855_16	positive	colon	Sex-combined
12859_33	positive	colon	Sex-combined
12867_40	NA	colon	Sex-combined
12873_11	NA	colon	Sex-combined
12881_17	positive	colon	Sex-combined
12891_1	positive	colon	Sex-combined
12892_10	positive	colon	Sex-combined
12894_3	positive	colon	Sex-combined
12904_180	NA	colon	Sex-combined
12925_105	positive	colon	Sex-combined
12931_16	NA	colon	Sex-combined
12934_1	positive	colon	Sex-combined
12936_38	positive	colon	Sex-combined
12940_35	positive	colon	Sex-combined
12956_40	positive	colon	Sex-combined
12957_62	NA	colon	Sex-combined
12960_9	negative	colon	Sex-combined
12975_11	positive	colon	Sex-combined
12986_12	positive	colon	Sex-combined
12990_39	NA	colon	Sex-combined
12993_21	negative	colon	Sex-combined
13007_66	positive	colon	Sex-combined
13011_20	positive	colon	Sex-combined
13027_20	NA	colon	Sex-combined
13039_1	negative	colon	Sex-combined
13041_47	NA	colon	Sex-combined
13062_4	NA	colon	Sex-combined
13067_5	positive	colon	Sex-combined
13068_139	positive	colon	Sex-combined
13073_14	positive	colon	Sex-combined
13076_4	negative	colon	Sex-combined
13085_18	NA	colon	Sex-combined
13088_397	negative	colon	Sex-combined
13090_17	negative	colon	Sex-combined
13093_6	negative	colon	Sex-combined
13094_75	positive	colon	Sex-combined
13101_60	NA	colon	Sex-combined
13102_1	positive	colon	Sex-combined
13105_7	negative	colon	Sex-combined
13111_79	negative	colon	Sex-combined
13113_7	positive	colon	Sex-combined
13116_25	positive	colon	Sex-combined
13118_5	positive	colon	Sex-combined
13122_19	positive	colon	Sex-combined
13124_20	negative	colon	Sex-combined
13130_150	NA	colon	Sex-combined
13133_73	positive	colon	Sex-combined
13229_20	positive	colon	Sex-combined
13242_134	positive	colon	Sex-combined
13374_4	negative	colon	Sex-combined
13377_3	negative	colon	Sex-combined
13378_80	positive	colon	Sex-combined
13384_110	NA	colon	Sex-combined
13388_57	negative	colon	Sex-combined
13392_13	negative	colon	Sex-combined
13399_33	negative	colon	Sex-combined
13405_61	negative	colon	Sex-combined
13412_5	NA	colon	Sex-combined
13416_8	negative	colon	Sex-combined
13422_66	positive	colon	Sex-combined
13427_66	negative	colon	Sex-combined
13429_3	negative	colon	Sex-combined
13430_50	NA	colon	Sex-combined
13431_74	NA	colon	Sex-combined
13434_172	NA	colon	Sex-combined
13435_31	negative	colon	Sex-combined
13436_54	NA	colon	Sex-combined
13441_30	negative	colon	Sex-combined
13447_42	negative	colon	Sex-combined
13449_25	NA	colon	Sex-combined
13451_2	NA	colon	Sex-combined
13453_2	negative	colon	Sex-combined
13465_5	positive	colon	Sex-combined
13468_5	NA	colon	Sex-combined
13472_35	negative	colon	Sex-combined
13473_55	negative	colon	Sex-combined
13474_40	NA	colon	Sex-combined
13476_16	NA	colon	Sex-combined
13477_65	negative	colon	Sex-combined
13479_8	positive	colon	Sex-combined
13481_24	NA	colon	Sex-combined
13482_14	positive	colon	Sex-combined
13485_20	positive	colon	Sex-combined
13488_3	negative	colon	Sex-combined
13492_44	NA	colon	Sex-combined
13495_48	negative	colon	Sex-combined
13497_34	positive	colon	Sex-combined
13498_1	negative	colon	Sex-combined
13499_30	negative	colon	Sex-combined
13501_10	positive	colon	Sex-combined
13503_19	NA	colon	Sex-combined
13506_10	positive	colon	Sex-combined
13509_5	NA	colon	Sex-combined
13512_28	NA	colon	Sex-combined
13513_174	NA	colon	Sex-combined
13515_8	positive	colon	Sex-combined
13518_5	positive	colon	Sex-combined
13519_112	negative	colon	Sex-combined
13525_17	positive	colon	Sex-combined
13530_5	NA	colon	Sex-combined
13532_25	NA	colon	Sex-combined
13535_2	positive	colon	Sex-combined
13544_9	NA	colon	Sex-combined
13545_97	negative	colon	Sex-combined
13547_5	NA	colon	Sex-combined
13548_53	positive	colon	Sex-combined
13561_5	NA	colon	Sex-combined
13563_259	NA	colon	Sex-combined
13565_2	positive	colon	Sex-combined
13570_43	positive	colon	Sex-combined
13573_5	NA	colon	Sex-combined
13575_40	positive	colon	Sex-combined
13587_10	positive	colon	Sex-combined
13588_11	NA	colon	Sex-combined
13590_1	negative	colon	Sex-combined
13594_158	NA	colon	Sex-combined
13595_20	negative	colon	Sex-combined
13596_3	negative	colon	Sex-combined
13597_20	negative	colon	Sex-combined
13599_15	positive	colon	Sex-combined
13603_7	negative	colon	Sex-combined
13604_27	positive	colon	Sex-combined
13605_16	positive	colon	Sex-combined
13612_7	NA	colon	Sex-combined
13613_23	positive	colon	Sex-combined
13614_6	positive	colon	Sex-combined
13620_10	negative	colon	Sex-combined
13621_31	positive	colon	Sex-combined
13622_16	NA	colon	Sex-combined
13625_19	NA	colon	Sex-combined
13632_10	negative	colon	Sex-combined
13634_209	positive	colon	Sex-combined
13645_14	positive	colon	Sex-combined
13650_11	positive	colon	Sex-combined
13652_2	positive	colon	Sex-combined
13653_335	positive	colon	Sex-combined
13654_1	NA	colon	Sex-combined
13657_2	negative	colon	Sex-combined
13659_36	positive	colon	Sex-combined
13671_40	negative	colon	Sex-combined
13673_21	negative	colon	Sex-combined
13681_173	positive	colon	Sex-combined
13686_2	negative	colon	Sex-combined
13689_2	positive	colon	Sex-combined
13691_10	negative	colon	Sex-combined
13692_154	positive	colon	Sex-combined
13700_10	positive	colon	Sex-combined
13713_164	NA	colon	Sex-combined
13717_15	positive	colon	Sex-combined
13719_19	negative	colon	Sex-combined
13724_27	negative	colon	Sex-combined
13726_4	NA	colon	Sex-combined
13727_44	NA	colon	Sex-combined
13728_19	NA	colon	Sex-combined
13738_8	negative	colon	Sex-combined
13744_37	negative	colon	Sex-combined
13748_4	negative	colon	Sex-combined
13926_1	positive	colon	Sex-combined
13929_27	positive	colon	Sex-combined
13930_3	positive	colon	Sex-combined
13931_22	NA	colon	Sex-combined
13932_45	positive	colon	Sex-combined
13934_3	negative	colon	Sex-combined
13936_24	NA	colon	Sex-combined
13946_8	positive	colon	Sex-combined
13947_371	positive	colon	Sex-combined
13948_50	NA	colon	Sex-combined
13950_9	positive	colon	Sex-combined
13954_9	NA	colon	Sex-combined
13955_33	negative	colon	Sex-combined
13959_7	positive	colon	Sex-combined
13961_18	negative	colon	Sex-combined
13963_7	NA	colon	Sex-combined
13969_24	NA	colon	Sex-combined
13973_62	positive	colon	Sex-combined
13975_56	NA	colon	Sex-combined
13982_33	negative	colon	Sex-combined
13983_27	positive	colon	Sex-combined
13985_12	negative	colon	Sex-combined
13991_47	NA	colon	Sex-combined
13992_12	NA	colon	Sex-combined
13993_20	negative	colon	Sex-combined
13998_26	positive	colon	Sex-combined
14002_18	positive	colon	Sex-combined
14006_36	negative	colon	Sex-combined
14007_22	negative	colon	Sex-combined
14008_22	positive	colon	Sex-combined
14011_17	positive	colon	Sex-combined
14013_11	NA	colon	Sex-combined
14021_81	positive	colon	Sex-combined
14025_18	positive	colon	Sex-combined
14039_33	NA	colon	Sex-combined
14043_12	positive	colon	Sex-combined
14063_17	NA	colon	Sex-combined
14066_49	negative	colon	Sex-combined
14067_6	positive	colon	Sex-combined
14079_14	negative	colon	Sex-combined
14090_23	NA	colon	Sex-combined
14091_42	positive	colon	Sex-combined
14100_63	negative	colon	Sex-combined
14106_46	positive	colon	Sex-combined
14107_1	positive	colon	Sex-combined
14111_15	NA	colon	Sex-combined
14115_34	NA	colon	Sex-combined
14120_2	positive	colon	Sex-combined
14122_132	positive	colon	Sex-combined
14123_34	negative	colon	Sex-combined
14132_21	NA	colon	Sex-combined
14133_93	positive	colon	Sex-combined
14143_8	negative	colon	Sex-combined
14144_3	negative	colon	Sex-combined
14146_92	NA	colon	Sex-combined
14149_9	positive	colon	Sex-combined
14151_4	negative	colon	Sex-combined
14156_33	positive	colon	Sex-combined
14157_21	NA	colon	Sex-combined
14158_17	positive	colon	Sex-combined
14175_78	negative	colon	Sex-combined
14192_31	NA	colon	Sex-combined
14203_3	negative	colon	Sex-combined
14204_55	positive	colon	Sex-combined
14205_6	NA	colon	Sex-combined
14216_35	positive	colon	Sex-combined
14227_21	positive	colon	Sex-combined
14229_5	positive	colon	Sex-combined
14245_195	positive	colon	Sex-combined
14246_50	negative	colon	Sex-combined
14249_68	NA	colon	Sex-combined
14268_4	positive	colon	Sex-combined
14273_19	negative	colon	Sex-combined
14283_12	NA	colon	Sex-combined
14284_23	NA	colon	Sex-combined
14286_2	positive	colon	Sex-combined
14287_6	positive	colon	Sex-combined
14291_53	NA	colon	Sex-combined
14294_61	negative	colon	Sex-combined
14309_8	positive	colon	Sex-combined
14314_6	positive	colon	Sex-combined
14318_1	negative	colon	Sex-combined
14326_4	positive	colon	Sex-combined
14329_4	NA	colon	Sex-combined
14332_3	NA	colon	Sex-combined
14337_1	positive	colon	Sex-combined
14341_8	positive	colon	Sex-combined
14593_152	positive	colon	Sex-combined
14599_18	negative	colon	Sex-combined
14614_41	negative	colon	Sex-combined
14615_46	NA	colon	Sex-combined
14616_16	NA	colon	Sex-combined
14624_51	NA	colon	Sex-combined
14633_26	positive	colon	Sex-combined
14634_13	negative	colon	Sex-combined
14662_6	positive	colon	Sex-combined
14663_44	positive	colon	Sex-combined
14670_1	positive	colon	Sex-combined
14675_20	positive	colon	Sex-combined
14685_17	positive	colon	Sex-combined
14688_6	NA	colon	Sex-combined
14689_3	negative	colon	Sex-combined
14692_3	positive	colon	Sex-combined
14705_1	NA	colon	Sex-combined
14711_27	negative	colon	Sex-combined
14713_46	negative	colon	Sex-combined
15298_199	NA	colon	Sex-combined
15299_102	NA	colon	Sex-combined
15300_66	NA	colon	Sex-combined
15303_63	NA	colon	Sex-combined
15304_1	negative	colon	Sex-combined
15305_7	negative	colon	Sex-combined
15306_20	positive	colon	Sex-combined
15308_108	negative	colon	Sex-combined
15312_14	NA	colon	Sex-combined
15316_262	negative	colon	Sex-combined
15318_75	positive	colon	Sex-combined
15319_226	NA	colon	Sex-combined
15321_8	NA	colon	Sex-combined
15324_58	positive	colon	Sex-combined
15329_167	NA	colon	Sex-combined
15331_47	positive	colon	Sex-combined
15333_11	positive	colon	Sex-combined
15336_7	negative	colon	Sex-combined
15358_28	positive	colon	Sex-combined
15361_37	positive	colon	Sex-combined
15363_32	negative	colon	Sex-combined
15364_101	negative	colon	Sex-combined
15367_38	negative	colon	Sex-combined
15368_3	positive	colon	Sex-combined
15372_43	NA	colon	Sex-combined
15374_15	negative	colon	Sex-combined
15375_49	positive	colon	Sex-combined
15381_45	NA	colon	Sex-combined
15384_15	negative	colon	Sex-combined
15386_7	positive	colon	Sex-combined
15387_44	positive	colon	Sex-combined
15389_1	NA	colon	Sex-combined
15391_114	negative	colon	Sex-combined
15402_2	NA	colon	Sex-combined
15405_23	NA	colon	Sex-combined
15416_54	negative	colon	Sex-combined
15418_25	negative	colon	Sex-combined
15419_15	positive	colon	Sex-combined
15422_12	NA	colon	Sex-combined
15432_1	positive	colon	Sex-combined
15435_4	negative	colon	Sex-combined
15437_11	negative	colon	Sex-combined
15441_6	negative	colon	Sex-combined
15444_45	negative	colon	Sex-combined
15448_47	NA	colon	Sex-combined
15452_5	negative	colon	Sex-combined
15453_3	positive	colon	Sex-combined
15455_40	negative	colon	Sex-combined
15457_14	NA	colon	Sex-combined
15460_9	NA	colon	Sex-combined
15466_30	positive	colon	Sex-combined
15467_10	positive	colon	Sex-combined
15468_14	positive	colon	Sex-combined
15472_16	positive	colon	Sex-combined
