sequence_id	direction_group	outcome	group
15467_10	positive	distal	Sex-combined
15470_11	negative	distal	Sex-combined
15472_16	positive	distal	Sex-combined
15475_4	positive	distal	Sex-combined
15476_6	negative	distal	Sex-combined
15481_45	positive	distal	Sex-combined
15482_12	NA	distal	Sex-combined
15483_377	negative	distal	Sex-combined
15491_20	negative	distal	Sex-combined
15495_9	negative	distal	Sex-combined
15497_9	negative	distal	Sex-combined
15503_15	positive	distal	Sex-combined
15503_20	negative	distal	Sex-combined
15504_39	negative	distal	Sex-combined
15506_34	positive	distal	Sex-combined
15509_2	positive	distal	Sex-combined
15511_37	negative	distal	Sex-combined
15515_2	positive	distal	Sex-combined
15516_12	negative	distal	Sex-combined
15521_4	negative	distal	Sex-combined
15522_2	positive	distal	Sex-combined
15523_9	negative	distal	Sex-combined
15530_33	negative	distal	Sex-combined
15533_97	positive	distal	Sex-combined
15535_3	positive	distal	Sex-combined
15542_19	negative	distal	Sex-combined
15544_25	positive	distal	Sex-combined
15556_49	negative	distal	Sex-combined
15558_63	positive	distal	Sex-combined
15567_2	NA	distal	Sex-combined
15570_99	negative	distal	Sex-combined
15574_37	NA	distal	Sex-combined
15576_158	positive	distal	Sex-combined
15583_18	negative	distal	Sex-combined
15584_9	negative	distal	Sex-combined
15585_304	negative	distal	Sex-combined
15591_28	NA	distal	Sex-combined
15594_47	positive	distal	Sex-combined
15596_7	NA	distal	Sex-combined
15603_20	NA	distal	Sex-combined
15607_56	positive	distal	Sex-combined
15610_72	positive	distal	Sex-combined
15613_16	negative	distal	Sex-combined
15615_8	positive	distal	Sex-combined
15622_13	negative	distal	Sex-combined
15627_83	NA	distal	Sex-combined
15634_139	negative	distal	Sex-combined
15635_4	positive	distal	Sex-combined
15637_38	NA	distal	Sex-combined
15640_54	NA	distal	Sex-combined
15653_9	positive	distal	Sex-combined
15666_21	NA	distal	Sex-combined
15667_39	positive	distal	Sex-combined
15668_19	negative	distal	Sex-combined
15670_15	negative	distal	Sex-combined
15675_3	negative	distal	Sex-combined
15686_49	negative	distal	Sex-combined
15688_30	negative	distal	Sex-combined
16015_19	negative	distal	Sex-combined
16035_8	negative	distal	Sex-combined
16043_30	positive	distal	Sex-combined
16049_43	negative	distal	Sex-combined
16055_3	positive	distal	Sex-combined
16057_6	positive	distal	Sex-combined
16060_99	positive	distal	Sex-combined
16079_2	negative	distal	Sex-combined
16288_17	negative	distal	Sex-combined
16293_1	negative	distal	Sex-combined
16296_43	negative	distal	Sex-combined
16297_14	NA	distal	Sex-combined
16298_84	NA	distal	Sex-combined
16305_10	negative	distal	Sex-combined
16308_14	NA	distal	Sex-combined
16312_45	positive	distal	Sex-combined
16315_105	negative	distal	Sex-combined
16317_20	positive	distal	Sex-combined
16318_12	negative	distal	Sex-combined
16322_10	positive	distal	Sex-combined
16324_38	negative	distal	Sex-combined
16536_3	NA	distal	Sex-combined
16551_14	negative	distal	Sex-combined
16588_10	negative	distal	Sex-combined
16593_3	positive	distal	Sex-combined
16594_44	positive	distal	Sex-combined
16596_25	positive	distal	Sex-combined
16597_11	NA	distal	Sex-combined
16599_38	negative	distal	Sex-combined
16605_2	NA	distal	Sex-combined
16606_85	negative	distal	Sex-combined
16607_78	positive	distal	Sex-combined
16610_13	positive	distal	Sex-combined
16612_28	positive	distal	Sex-combined
16616_137	negative	distal	Sex-combined
16746_12	negative	distal	Sex-combined
16753_46	positive	distal	Sex-combined
16760_2	positive	distal	Sex-combined
16765_52	negative	distal	Sex-combined
16770_3	negative	distal	Sex-combined
16781_2	negative	distal	Sex-combined
16785_45	negative	distal	Sex-combined
16805_5	positive	distal	Sex-combined
16809_1	NA	distal	Sex-combined
16818_200	negative	distal	Sex-combined
16825_20	positive	distal	Sex-combined
16828_8	negative	distal	Sex-combined
16836_1	NA	distal	Sex-combined
16845_15	negative	distal	Sex-combined
16853_5	positive	distal	Sex-combined
16856_79	positive	distal	Sex-combined
16857_2	NA	distal	Sex-combined
16858_384	negative	distal	Sex-combined
16867_76	positive	distal	Sex-combined
16872_248	negative	distal	Sex-combined
16877_19	negative	distal	Sex-combined
16882_27	negative	distal	Sex-combined
16883_57	NA	distal	Sex-combined
16899_59	NA	distal	Sex-combined
16914_104	negative	distal	Sex-combined
16915_153	positive	distal	Sex-combined
16919_1	NA	distal	Sex-combined
16922_53	positive	distal	Sex-combined
16926_44	positive	distal	Sex-combined
16932_5	NA	distal	Sex-combined
17137_160	positive	distal	Sex-combined
17138_8	positive	distal	Sex-combined
17148_7	negative	distal	Sex-combined
17151_84	NA	distal	Sex-combined
17152_10	negative	distal	Sex-combined
17153_46	negative	distal	Sex-combined
17161_1	NA	distal	Sex-combined
17163_117	NA	distal	Sex-combined
17164_15	positive	distal	Sex-combined
17170_15	negative	distal	Sex-combined
17195_43	NA	distal	Sex-combined
17196_5	negative	distal	Sex-combined
17204_17	NA	distal	Sex-combined
17205_21	positive	distal	Sex-combined
17210_2	positive	distal	Sex-combined
17224_12	positive	distal	Sex-combined
17231_1	negative	distal	Sex-combined
17325_10	positive	distal	Sex-combined
17327_3	negative	distal	Sex-combined
17329_2	positive	distal	Sex-combined
17335_18	positive	distal	Sex-combined
17341_89	negative	distal	Sex-combined
17345_12	NA	distal	Sex-combined
17346_61	positive	distal	Sex-combined
17348_5	negative	distal	Sex-combined
17350_13	negative	distal	Sex-combined
17356_34	NA	distal	Sex-combined
17357_33	negative	distal	Sex-combined
17365_7	negative	distal	Sex-combined
17377_1	positive	distal	Sex-combined
17383_4	positive	distal	Sex-combined
17384_110	positive	distal	Sex-combined
17387_27	NA	distal	Sex-combined
17391_10	negative	distal	Sex-combined
17393_13	negative	distal	Sex-combined
17396_23	negative	distal	Sex-combined
17403_14	positive	distal	Sex-combined
17404_5	positive	distal	Sex-combined
17410_5	positive	distal	Sex-combined
17419_17	negative	distal	Sex-combined
17436_193	positive	distal	Sex-combined
17441_4	negative	distal	Sex-combined
17449_23	negative	distal	Sex-combined
17451_13	NA	distal	Sex-combined
17453_34	negative	distal	Sex-combined
17455_42	positive	distal	Sex-combined
17460_51	positive	distal	Sex-combined
17462_19	NA	distal	Sex-combined
17467_1	negative	distal	Sex-combined
17468_1	negative	distal	Sex-combined
17474_106	NA	distal	Sex-combined
17475_18	negative	distal	Sex-combined
17490_4	positive	distal	Sex-combined
17509_6	NA	distal	Sex-combined
17510_7	negative	distal	Sex-combined
17511_10	negative	distal	Sex-combined
17513_11	negative	distal	Sex-combined
17514_48	NA	distal	Sex-combined
17671_58	negative	distal	Sex-combined
17673_34	negative	distal	Sex-combined
17675_17	positive	distal	Sex-combined
17677_47	positive	distal	Sex-combined
17680_12	positive	distal	Sex-combined
17682_1	negative	distal	Sex-combined
17683_2	NA	distal	Sex-combined
17685_9	positive	distal	Sex-combined
17686_27	negative	distal	Sex-combined
17692_2	negative	distal	Sex-combined
17694_32	positive	distal	Sex-combined
17696_1	positive	distal	Sex-combined
17697_2	positive	distal	Sex-combined
17698_15	negative	distal	Sex-combined
17702_53	negative	distal	Sex-combined
17703_40	negative	distal	Sex-combined
17706_4	NA	distal	Sex-combined
17710_40	negative	distal	Sex-combined
17722_5	negative	distal	Sex-combined
17724_3	NA	distal	Sex-combined
17725_37	positive	distal	Sex-combined
17726_3	positive	distal	Sex-combined
17736_105	negative	distal	Sex-combined
17737_7	negative	distal	Sex-combined
17742_2	negative	distal	Sex-combined
17743_14	negative	distal	Sex-combined
17746_77	positive	distal	Sex-combined
17748_21	positive	distal	Sex-combined
17752_24	negative	distal	Sex-combined
17755_5	positive	distal	Sex-combined
17758_79	positive	distal	Sex-combined
17760_128	NA	distal	Sex-combined
17761_2	NA	distal	Sex-combined
17765_3	positive	distal	Sex-combined
17769_28	NA	distal	Sex-combined
17770_42	negative	distal	Sex-combined
17774_38	NA	distal	Sex-combined
17776_15	NA	distal	Sex-combined
17778_19	NA	distal	Sex-combined
17781_191	positive	distal	Sex-combined
17783_9	negative	distal	Sex-combined
17785_11	positive	distal	Sex-combined
17789_1	NA	distal	Sex-combined
17794_6	negative	distal	Sex-combined
17797_1	NA	distal	Sex-combined
17799_9	positive	distal	Sex-combined
17802_4	NA	distal	Sex-combined
17805_35	NA	distal	Sex-combined
17811_78	negative	distal	Sex-combined
17812_2	negative	distal	Sex-combined
17813_21	positive	distal	Sex-combined
17814_8	NA	distal	Sex-combined
17816_58	NA	distal	Sex-combined
17817_22	negative	distal	Sex-combined
17818_22	NA	distal	Sex-combined
17819_30	NA	distal	Sex-combined
17820_170	positive	distal	Sex-combined
17827_53	NA	distal	Sex-combined
17829_2	NA	distal	Sex-combined
17835_28	NA	distal	Sex-combined
17843_30	NA	distal	Sex-combined
17849_6	positive	distal	Sex-combined
17850_42	NA	distal	Sex-combined
17854_33	NA	distal	Sex-combined
17857_6	negative	distal	Sex-combined
18158_45	positive	distal	Sex-combined
18160_2	negative	distal	Sex-combined
18162_167	NA	distal	Sex-combined
18166_4	negative	distal	Sex-combined
18170_46	NA	distal	Sex-combined
18173_11	positive	distal	Sex-combined
18174_79	NA	distal	Sex-combined
18175_65	positive	distal	Sex-combined
18177_49	NA	distal	Sex-combined
18178_13	NA	distal	Sex-combined
18179_56	NA	distal	Sex-combined
18180_58	NA	distal	Sex-combined
18185_118	positive	distal	Sex-combined
18186_15	negative	distal	Sex-combined
18189_12	NA	distal	Sex-combined
18190_15	negative	distal	Sex-combined
18195_3	negative	distal	Sex-combined
18205_123	negative	distal	Sex-combined
18210_12	negative	distal	Sex-combined
18215_5	negative	distal	Sex-combined
18216_22	negative	distal	Sex-combined
18218_48	negative	distal	Sex-combined
18222_34	positive	distal	Sex-combined
18228_30	NA	distal	Sex-combined
18235_16	positive	distal	Sex-combined
18236_3	positive	distal	Sex-combined
18237_29	NA	distal	Sex-combined
18240_6	negative	distal	Sex-combined
18241_18	positive	distal	Sex-combined
18244_1	negative	distal	Sex-combined
18257_64	NA	distal	Sex-combined
18264_12	NA	distal	Sex-combined
18267_74	NA	distal	Sex-combined
18270_10	negative	distal	Sex-combined
18271_43	negative	distal	Sex-combined
18274_2	NA	distal	Sex-combined
18282_1	negative	distal	Sex-combined
18289_16	positive	distal	Sex-combined
18290_6	negative	distal	Sex-combined
18294_26	NA	distal	Sex-combined
18297_8	negative	distal	Sex-combined
18302_204	negative	distal	Sex-combined
18307_71	positive	distal	Sex-combined
18308_30	negative	distal	Sex-combined
18311_44	positive	distal	Sex-combined
18313_4	negative	distal	Sex-combined
18315_38	positive	distal	Sex-combined
18316_75	negative	distal	Sex-combined
18317_111	NA	distal	Sex-combined
18318_98	negative	distal	Sex-combined
18319_7	NA	distal	Sex-combined
18321_38	positive	distal	Sex-combined
18322_15	negative	distal	Sex-combined
18326_50	negative	distal	Sex-combined
18330_7	negative	distal	Sex-combined
18332_17	negative	distal	Sex-combined
18338_26	negative	distal	Sex-combined
18339_207	positive	distal	Sex-combined
18340_2	negative	distal	Sex-combined
18342_2	positive	distal	Sex-combined
18343_10	negative	distal	Sex-combined
18348_89	positive	distal	Sex-combined
18375_28	negative	distal	Sex-combined
18376_19	negative	distal	Sex-combined
18380_78	negative	distal	Sex-combined
18382_109	NA	distal	Sex-combined
18383_9	NA	distal	Sex-combined
18385_4	negative	distal	Sex-combined
18386_36	positive	distal	Sex-combined
18387_7	NA	distal	Sex-combined
18389_11	NA	distal	Sex-combined
18395_5	negative	distal	Sex-combined
18396_10	negative	distal	Sex-combined
18397_5	negative	distal	Sex-combined
18398_1	NA	distal	Sex-combined
18401_18	positive	distal	Sex-combined
18403_25	NA	distal	Sex-combined
18404_22	negative	distal	Sex-combined
18405_117	NA	distal	Sex-combined
18408_26	negative	distal	Sex-combined
18409_61	negative	distal	Sex-combined
18410_26	negative	distal	Sex-combined
18411_83	NA	distal	Sex-combined
18413_24	NA	distal	Sex-combined
18414_26	NA	distal	Sex-combined
18417_3	negative	distal	Sex-combined
18429_10	NA	distal	Sex-combined
18432_32	positive	distal	Sex-combined
18434_141	positive	distal	Sex-combined
18435_40	NA	distal	Sex-combined
18449_33	negative	distal	Sex-combined
18458_4	negative	distal	Sex-combined
18483_36	negative	distal	Sex-combined
18813_15	NA	distal	Sex-combined
18823_52	negative	distal	Sex-combined
18830_1	negative	distal	Sex-combined
18831_6	positive	distal	Sex-combined
18832_65	positive	distal	Sex-combined
18842_24	positive	distal	Sex-combined
18871_24	negative	distal	Sex-combined
18873_8	positive	distal	Sex-combined
18875_125	positive	distal	Sex-combined
18876_77	NA	distal	Sex-combined
18878_15	positive	distal	Sex-combined
18880_81	positive	distal	Sex-combined
18881_7	positive	distal	Sex-combined
18882_7	positive	distal	Sex-combined
18884_22	negative	distal	Sex-combined
18888_37	negative	distal	Sex-combined
18890_227	negative	distal	Sex-combined
18895_54	positive	distal	Sex-combined
18896_23	positive	distal	Sex-combined
18897_31	positive	distal	Sex-combined
18899_82	positive	distal	Sex-combined
18900_37	NA	distal	Sex-combined
18901_26	negative	distal	Sex-combined
18904_23	NA	distal	Sex-combined
18905_5	negative	distal	Sex-combined
18907_97	positive	distal	Sex-combined
18909_11	NA	distal	Sex-combined
18910_45	negative	distal	Sex-combined
18913_3	NA	distal	Sex-combined
18914_188	NA	distal	Sex-combined
18917_53	negative	distal	Sex-combined
18921_30	positive	distal	Sex-combined
18925_24	negative	distal	Sex-combined
18930_28	positive	distal	Sex-combined
18932_84	positive	distal	Sex-combined
18935_14	negative	distal	Sex-combined
18938_3	negative	distal	Sex-combined
18942_11	positive	distal	Sex-combined
18943_4	negative	distal	Sex-combined
18945_11	NA	distal	Sex-combined
18950_13	negative	distal	Sex-combined
19110_6	negative	distal	Sex-combined
19123_6	NA	distal	Sex-combined
19124_9	negative	distal	Sex-combined
19125_26	NA	distal	Sex-combined
19129_15	negative	distal	Sex-combined
19130_81	negative	distal	Sex-combined
19141_22	negative	distal	Sex-combined
19145_4	positive	distal	Sex-combined
19148_58	NA	distal	Sex-combined
19152_4	NA	distal	Sex-combined
19153_53	negative	distal	Sex-combined
19154_41	positive	distal	Sex-combined
19158_1	negative	distal	Sex-combined
19163_26	NA	distal	Sex-combined
19166_15	positive	distal	Sex-combined
19170_25	negative	distal	Sex-combined
19173_5	negative	distal	Sex-combined
19176_27	NA	distal	Sex-combined
19177_7	NA	distal	Sex-combined
19183_164	positive	distal	Sex-combined
19188_21	negative	distal	Sex-combined
19190_4	NA	distal	Sex-combined
19194_9	NA	distal	Sex-combined
19195_85	positive	distal	Sex-combined
19206_20	positive	distal	Sex-combined
19207_119	positive	distal	Sex-combined
19213_1	negative	distal	Sex-combined
19215_7	NA	distal	Sex-combined
19222_124	NA	distal	Sex-combined
19225_11	NA	distal	Sex-combined
19228_11	NA	distal	Sex-combined
19229_92	positive	distal	Sex-combined
19230_12	positive	distal	Sex-combined
19237_17	negative	distal	Sex-combined
19239_5	negative	distal	Sex-combined
19242_21	NA	distal	Sex-combined
19250_50	negative	distal	Sex-combined
19251_56	positive	distal	Sex-combined
19252_67	NA	distal	Sex-combined
19259_176	negative	distal	Sex-combined
19260_4	NA	distal	Sex-combined
19261_12	positive	distal	Sex-combined
19265_9	positive	distal	Sex-combined
19272_9	positive	distal	Sex-combined
19273_3	positive	distal	Sex-combined
19274_80	positive	distal	Sex-combined
19276_124	NA	distal	Sex-combined
19277_4	positive	distal	Sex-combined
19278_19	NA	distal	Sex-combined
19280_29	NA	distal	Sex-combined
19282_3	negative	distal	Sex-combined
19286_30	NA	distal	Sex-combined
19289_29	negative	distal	Sex-combined
19293_6	positive	distal	Sex-combined
19311_15	NA	distal	Sex-combined
19323_1	negative	distal	Sex-combined
19338_3	negative	distal	Sex-combined
19341_36	positive	distal	Sex-combined
19347_37	NA	distal	Sex-combined
19353_25	negative	distal	Sex-combined
19357_11	NA	distal	Sex-combined
19360_22	negative	distal	Sex-combined
19361_78	negative	distal	Sex-combined
19364_163	negative	distal	Sex-combined
19366_8	negative	distal	Sex-combined
19376_74	NA	distal	Sex-combined
19377_14	positive	distal	Sex-combined
19392_6	negative	distal	Sex-combined
19446_1	positive	distal	Sex-combined
19448_104	NA	distal	Sex-combined
19467_3	NA	distal	Sex-combined
19488_1	negative	distal	Sex-combined
19492_5	negative	distal	Sex-combined
19496_1	negative	distal	Sex-combined
19503_2	NA	distal	Sex-combined
19504_22	positive	distal	Sex-combined
19506_6	positive	distal	Sex-combined
19523_215	NA	distal	Sex-combined
19553_14	negative	distal	Sex-combined
19555_1	NA	distal	Sex-combined
19556_12	positive	distal	Sex-combined
19560_23	NA	distal	Sex-combined
19561_216	negative	distal	Sex-combined
19568_17	negative	distal	Sex-combined
19575_4	NA	distal	Sex-combined
19581_15	negative	distal	Sex-combined
19587_12	negative	distal	Sex-combined
19590_46	negative	distal	Sex-combined
19601_15	negative	distal	Sex-combined
19606_28	negative	distal	Sex-combined
19612_3	negative	distal	Sex-combined
19614_8	negative	distal	Sex-combined
19617_5	negative	distal	Sex-combined
19620_16	negative	distal	Sex-combined
19631_13	positive	distal	Sex-combined
19636_23	negative	distal	Sex-combined
19637_9	positive	distal	Sex-combined
19639_53	positive	distal	Sex-combined
2190_55	positive	distal	Sex-combined
2192_63	NA	distal	Sex-combined
2201_17	positive	distal	Sex-combined
2212_69	negative	distal	Sex-combined
2278_61	negative	distal	Sex-combined
2333_72	negative	distal	Sex-combined
2381_52	negative	distal	Sex-combined
2418_55	positive	distal	Sex-combined
2431_17	negative	distal	Sex-combined
2436_49	positive	distal	Sex-combined
2447_7	NA	distal	Sex-combined
2500_2	NA	distal	Sex-combined
2505_49	NA	distal	Sex-combined
2514_65	NA	distal	Sex-combined
2515_14	positive	distal	Sex-combined
2516_57	positive	distal	Sex-combined
2571_12	negative	distal	Sex-combined
2578_67	negative	distal	Sex-combined
2590_69	positive	distal	Sex-combined
2597_8	positive	distal	Sex-combined
2609_59	negative	distal	Sex-combined
2611_72	negative	distal	Sex-combined
2614_28	NA	distal	Sex-combined
2617_56	positive	distal	Sex-combined
2618_10	negative	distal	Sex-combined
2634_2	NA	distal	Sex-combined
2636_10	negative	distal	Sex-combined
2637_77	negative	distal	Sex-combined
2644_11	NA	distal	Sex-combined
2645_54	NA	distal	Sex-combined
2647_66	NA	distal	Sex-combined
2652_15	positive	distal	Sex-combined
2654_19	negative	distal	Sex-combined
2658_27	negative	distal	Sex-combined
2665_26	negative	distal	Sex-combined
2683_1	NA	distal	Sex-combined
2687_2	positive	distal	Sex-combined
2692_74	negative	distal	Sex-combined
2693_20	negative	distal	Sex-combined
2704_74	negative	distal	Sex-combined
2705_5	negative	distal	Sex-combined
2706_69	positive	distal	Sex-combined
2708_54	negative	distal	Sex-combined
2719_3	negative	distal	Sex-combined
2730_58	negative	distal	Sex-combined
2732_58	NA	distal	Sex-combined
2741_22	negative	distal	Sex-combined
2743_5	negative	distal	Sex-combined
2747_3	NA	distal	Sex-combined
2760_2	negative	distal	Sex-combined
2763_66	positive	distal	Sex-combined
2770_51	negative	distal	Sex-combined
2774_10	negative	distal	Sex-combined
2780_35	negative	distal	Sex-combined
2781_63	NA	distal	Sex-combined
2788_55	positive	distal	Sex-combined
2789_26	negative	distal	Sex-combined
2797_56	positive	distal	Sex-combined
2806_49	negative	distal	Sex-combined
2816_50	negative	distal	Sex-combined
2819_23	negative	distal	Sex-combined
2823_7	positive	distal	Sex-combined
2826_53	negative	distal	Sex-combined
2831_29	positive	distal	Sex-combined
2833_20	NA	distal	Sex-combined
2834_54	negative	distal	Sex-combined
2837_3	negative	distal	Sex-combined
2843_13	positive	distal	Sex-combined
2844_53	negative	distal	Sex-combined
2849_49	negative	distal	Sex-combined
2853_68	negative	distal	Sex-combined
2864_2	positive	distal	Sex-combined
2876_74	NA	distal	Sex-combined
2878_66	NA	distal	Sex-combined
2888_49	negative	distal	Sex-combined
2889_37	negative	distal	Sex-combined
2890_59	negative	distal	Sex-combined
2900_53	negative	distal	Sex-combined
2906_55	NA	distal	Sex-combined
2911_27	negative	distal	Sex-combined
2913_1	positive	distal	Sex-combined
2939_10	positive	distal	Sex-combined
2942_50	NA	distal	Sex-combined
2943_5	positive	distal	Sex-combined
2949_6	negative	distal	Sex-combined
2952_75	negative	distal	Sex-combined
2960_66	negative	distal	Sex-combined
2961_1	negative	distal	Sex-combined
2968_61	NA	distal	Sex-combined
2970_60	negative	distal	Sex-combined
2974_61	positive	distal	Sex-combined
2977_7	negative	distal	Sex-combined
2982_82	NA	distal	Sex-combined
2991_9	negative	distal	Sex-combined
2992_59	positive	distal	Sex-combined
2993_1	negative	distal	Sex-combined
2994_71	negative	distal	Sex-combined
2997_8	negative	distal	Sex-combined
3005_5	NA	distal	Sex-combined
3007_7	negative	distal	Sex-combined
3010_53	NA	distal	Sex-combined
3024_18	positive	distal	Sex-combined
3025_50	negative	distal	Sex-combined
3026_5	negative	distal	Sex-combined
3030_3	positive	distal	Sex-combined
3034_1	negative	distal	Sex-combined
3035_80	negative	distal	Sex-combined
3037_62	negative	distal	Sex-combined
3042_7	positive	distal	Sex-combined
3043_49	positive	distal	Sex-combined
3044_3	negative	distal	Sex-combined
3049_61	positive	distal	Sex-combined
3054_3	negative	distal	Sex-combined
3065_65	NA	distal	Sex-combined
3066_12	positive	distal	Sex-combined
3073_51	negative	distal	Sex-combined
3077_66	negative	distal	Sex-combined
3078_1	NA	distal	Sex-combined
3079_62	negative	distal	Sex-combined
3081_70	NA	distal	Sex-combined
3122_6	negative	distal	Sex-combined
3151_6	NA	distal	Sex-combined
3170_6	positive	distal	Sex-combined
3173_49	positive	distal	Sex-combined
3174_2	NA	distal	Sex-combined
3178_5	negative	distal	Sex-combined
3181_50	negative	distal	Sex-combined
3186_2	positive	distal	Sex-combined
3189_61	negative	distal	Sex-combined
3197_70	NA	distal	Sex-combined
3198_4	negative	distal	Sex-combined
3199_54	negative	distal	Sex-combined
3202_28	NA	distal	Sex-combined
3206_4	negative	distal	Sex-combined
3209_69	NA	distal	Sex-combined
3212_30	negative	distal	Sex-combined
3213_65	negative	distal	Sex-combined
3216_2	negative	distal	Sex-combined
3220_40	negative	distal	Sex-combined
3222_11	NA	distal	Sex-combined
3232_28	negative	distal	Sex-combined
3234_23	positive	distal	Sex-combined
3283_21	negative	distal	Sex-combined
3285_23	positive	distal	Sex-combined
3290_50	negative	distal	Sex-combined
3291_30	positive	distal	Sex-combined
3292_75	negative	distal	Sex-combined
3293_2	negative	distal	Sex-combined
3296_92	positive	distal	Sex-combined
3298_52	negative	distal	Sex-combined
3302_58	positive	distal	Sex-combined
3305_6	negative	distal	Sex-combined
3309_2	negative	distal	Sex-combined
3313_21	negative	distal	Sex-combined
3314_74	positive	distal	Sex-combined
3316_58	negative	distal	Sex-combined
3320_49	negative	distal	Sex-combined
3322_52	negative	distal	Sex-combined
3323_37	positive	distal	Sex-combined
3324_51	negative	distal	Sex-combined
3326_58	positive	distal	Sex-combined
3327_27	negative	distal	Sex-combined
3329_14	positive	distal	Sex-combined
3331_8	positive	distal	Sex-combined
3339_33	positive	distal	Sex-combined
3342_76	negative	distal	Sex-combined
3347_9	positive	distal	Sex-combined
3350_53	NA	distal	Sex-combined
3351_1	NA	distal	Sex-combined
3352_80	positive	distal	Sex-combined
3356_50	negative	distal	Sex-combined
3363_31	NA	distal	Sex-combined
3366_51	positive	distal	Sex-combined
3367_8	positive	distal	Sex-combined
3374_49	NA	distal	Sex-combined
3376_49	negative	distal	Sex-combined
3378_49	negative	distal	Sex-combined
3388_58	negative	distal	Sex-combined
3389_7	negative	distal	Sex-combined
3394_81	NA	distal	Sex-combined
3396_54	positive	distal	Sex-combined
3401_8	NA	distal	Sex-combined
3413_50	negative	distal	Sex-combined
3420_21	negative	distal	Sex-combined
3431_54	positive	distal	Sex-combined
3435_53	positive	distal	Sex-combined
3437_80	negative	distal	Sex-combined
3438_10	positive	distal	Sex-combined
3445_53	negative	distal	Sex-combined
3447_64	positive	distal	Sex-combined
3448_13	negative	distal	Sex-combined
3459_49	negative	distal	Sex-combined
3461_58	negative	distal	Sex-combined
3469_74	negative	distal	Sex-combined
3470_1	positive	distal	Sex-combined
3477_63	negative	distal	Sex-combined
3480_7	NA	distal	Sex-combined
3484_60	positive	distal	Sex-combined
3485_28	negative	distal	Sex-combined
3486_58	NA	distal	Sex-combined
3489_9	negative	distal	Sex-combined
3494_71	negative	distal	Sex-combined
3495_15	positive	distal	Sex-combined
3497_13	negative	distal	Sex-combined
3499_77	negative	distal	Sex-combined
3504_58	positive	distal	Sex-combined
3508_78	positive	distal	Sex-combined
3518_54	positive	distal	Sex-combined
3519_3	positive	distal	Sex-combined
3520_58	negative	distal	Sex-combined
3534_14	NA	distal	Sex-combined
3554_24	negative	distal	Sex-combined
3580_25	positive	distal	Sex-combined
3581_53	positive	distal	Sex-combined
3585_54	negative	distal	Sex-combined
3587_53	NA	distal	Sex-combined
3592_4	positive	distal	Sex-combined
3603_60	NA	distal	Sex-combined
3616_3	positive	distal	Sex-combined
3620_67	negative	distal	Sex-combined
3622_33	negative	distal	Sex-combined
3623_84	NA	distal	Sex-combined
3627_71	NA	distal	Sex-combined
3628_3	negative	distal	Sex-combined
3629_60	negative	distal	Sex-combined
3640_14	positive	distal	Sex-combined
3651_50	negative	distal	Sex-combined
3685_53	NA	distal	Sex-combined
3727_35	positive	distal	Sex-combined
3730_81	NA	distal	Sex-combined
3758_68	NA	distal	Sex-combined
3803_10	positive	distal	Sex-combined
3809_1	negative	distal	Sex-combined
3810_50	positive	distal	Sex-combined
3817_18	NA	distal	Sex-combined
3825_18	positive	distal	Sex-combined
3831_21	NA	distal	Sex-combined
3835_11	negative	distal	Sex-combined
3836_51	NA	distal	Sex-combined
3839_60	NA	distal	Sex-combined
3852_19	positive	distal	Sex-combined
3858_5	negative	distal	Sex-combined
3860_7	NA	distal	Sex-combined
3864_5	positive	distal	Sex-combined
3866_7	negative	distal	Sex-combined
3867_49	NA	distal	Sex-combined
3874_8	negative	distal	Sex-combined
3875_62	NA	distal	Sex-combined
3888_8	NA	distal	Sex-combined
3889_64	NA	distal	Sex-combined
3890_8	NA	distal	Sex-combined
3894_15	negative	distal	Sex-combined
3896_5	NA	distal	Sex-combined
3897_61	negative	distal	Sex-combined
4122_12	NA	distal	Sex-combined
4126_22	negative	distal	Sex-combined
4127_75	positive	distal	Sex-combined
4128_27	negative	distal	Sex-combined
4130_71	NA	distal	Sex-combined
4133_54	negative	distal	Sex-combined
4137_57	NA	distal	Sex-combined
4140_3	negative	distal	Sex-combined
4143_74	negative	distal	Sex-combined
4144_13	NA	distal	Sex-combined
4148_49	negative	distal	Sex-combined
4155_3	positive	distal	Sex-combined
4156_74	NA	distal	Sex-combined
4157_2	positive	distal	Sex-combined
4158_54	positive	distal	Sex-combined
4159_130	negative	distal	Sex-combined
4160_49	negative	distal	Sex-combined
4162_54	NA	distal	Sex-combined
4163_5	NA	distal	Sex-combined
4184_43	NA	distal	Sex-combined
4187_49	positive	distal	Sex-combined
4203_50	positive	distal	Sex-combined
4209_60	NA	distal	Sex-combined
4224_7	negative	distal	Sex-combined
4230_1	NA	distal	Sex-combined
4232_19	negative	distal	Sex-combined
4234_8	negative	distal	Sex-combined
4240_31	positive	distal	Sex-combined
4249_64	NA	distal	Sex-combined
4250_23	NA	distal	Sex-combined
4261_55	NA	distal	Sex-combined
4271_75	negative	distal	Sex-combined
4278_14	positive	distal	Sex-combined
4292_5	NA	distal	Sex-combined
4294_16	positive	distal	Sex-combined
4297_62	positive	distal	Sex-combined
4309_59	NA	distal	Sex-combined
4314_12	positive	distal	Sex-combined
4324_33	negative	distal	Sex-combined
4328_2	positive	distal	Sex-combined
4355_13	negative	distal	Sex-combined
4374_45	positive	distal	Sex-combined
4393_3	NA	distal	Sex-combined
4396_54	NA	distal	Sex-combined
